id,name,entrez_id,description,aliases/
1396,DCC,1630,NA,NTN1R1
1396,DCC,1630,NA,MRMV1
1396,DCC,1630,NA,IGDCC1
1396,DCC,1630,NA,CRC18
1396,DCC,1630,NA,CRCR1
1411,GADD45A,1647,NA,GADD45A
1411,GADD45A,1647,NA,GADD45
1411,GADD45A,1647,NA,DDIT1
1413,DDIT3,1649,NA,DDIT3
1413,DDIT3,1649,NA,GADD153
1413,DDIT3,1649,NA,CHOP10
1413,DDIT3,1649,NA,CHOP-10
1413,DDIT3,1649,NA,CHOP
1413,DDIT3,1649,NA,CEBPZ
1428,DEFA1,1667,NA,DEFA1
1428,DEFA1,1667,NA,MRS
1428,DEFA1,1667,NA,HP1
1428,DEFA1,1667,NA,HP-1
1428,DEFA1,1667,NA,HNP-1
1428,DEFA1,1667,NA,DEFA2
1428,DEFA1,1667,NA,DEF1
1463,NQO1,1728,NA,DIA4
1463,NQO1,1728,NA,DTD
1463,NQO1,1728,NA,NQO1
1463,NQO1,1728,NA,DHQU
1463,NQO1,1728,NA,NMORI
1463,NQO1,1728,NA,NMOR1
1463,NQO1,1728,NA,QR1
1510,DNMT1,1786,NA,ADCADN
1510,DNMT1,1786,NA,HSN1E
1510,DNMT1,1786,NA,CXXC9
1510,DNMT1,1786,NA,MCMT
1510,DNMT1,1786,NA,DNMT1
1510,DNMT1,1786,NA,AIM
1510,DNMT1,1786,NA,DNMT
1510,DNMT1,1786,NA,m.HsaI
1526,DPYD,1806,NA,DPYD
1526,DPYD,1806,NA,DHPDHASE
1526,DPYD,1806,NA,DPD
1526,DPYD,1806,NA,DHP
1567,DUSP6,1848,NA,HH19
1567,DUSP6,1848,NA,DUSP6
1567,DUSP6,1848,NA,PYST1
1567,DUSP6,1848,NA,MKP3
1634,EGF,1950,NA,EGF
1634,EGF,1950,NA,HOMG4
1634,EGF,1950,NA,URG
1646,EIF1AX,1964,NA,EIF4C
1646,EIF1AX,1964,NA,eIF-1A
1646,EIF1AX,1964,NA,EIF1AP1
1646,EIF1AX,1964,NA,eIF-4C
1646,EIF1AX,1964,NA,EIF1AX
1646,EIF1AX,1964,NA,EIF1A
1655,EIF4EBP1,1978,NA,BP-1
1655,EIF4EBP1,1978,NA,4EBP1
1655,EIF4EBP1,1978,NA,EIF4EBP1
1655,EIF4EBP1,1978,NA,4E-BP1
1655,EIF4EBP1,1978,NA,PHAS-I
1705,EPAS1,2034,NA,EPAS1
1705,EPAS1,2034,NA,HIF2A
1705,EPAS1,2034,NA,ECYT4
1705,EPAS1,2034,NA,HLF
1705,EPAS1,2034,NA,MOP2
1705,EPAS1,2034,NA,PASD2
1705,EPAS1,2034,NA,bHLHe73
1721,EPHB4,2050,NA,TYRO11
1721,EPHB4,2050,NA,HTK
1721,EPHB4,2050,NA,HFASD
1721,EPHB4,2050,NA,MYK1
1721,EPHB4,2050,NA,EPHB4
1733,ERBB3,2065,NA,c-erbB-3
1733,ERBB3,2065,NA,MDA-BF-1
1733,ERBB3,2065,NA,ERBB3
1733,ERBB3,2065,NA,p85-sErbB3
1733,ERBB3,2065,NA,p45-sErbB3
1733,ERBB3,2065,NA,p180-ErbB3
1733,ERBB3,2065,NA,erbB3-S
1733,ERBB3,2065,NA,LCCS2
1733,ERBB3,2065,NA,HER3
1733,ERBB3,2065,NA,ErbB-3
1733,ERBB3,2065,NA,c-erbB3
1734,ERBB4,2066,"ErbB4 (HER4) is one of the four members in the EGFR subfamily of receptor tyrosine kinases. Ligands include EGF, epiregulin, betacellulin and the neuregulins (Sundvall et. al.). Of these, NRG3 and NRG4 exclusively bind HER4 (Hynes et. al.). Mutations in ERBB4 have been identified in various cancer types including melanoma, lung adenocarcinoma and medulloblastoma. A therapeutic value of these aberrations still remains unknown (Arteaga et. al.).",ALS19
1734,ERBB4,2066,"ErbB4 (HER4) is one of the four members in the EGFR subfamily of receptor tyrosine kinases. Ligands include EGF, epiregulin, betacellulin and the neuregulins (Sundvall et. al.). Of these, NRG3 and NRG4 exclusively bind HER4 (Hynes et. al.). Mutations in ERBB4 have been identified in various cancer types including melanoma, lung adenocarcinoma and medulloblastoma. A therapeutic value of these aberrations still remains unknown (Arteaga et. al.).",ERBB4
1734,ERBB4,2066,"ErbB4 (HER4) is one of the four members in the EGFR subfamily of receptor tyrosine kinases. Ligands include EGF, epiregulin, betacellulin and the neuregulins (Sundvall et. al.). Of these, NRG3 and NRG4 exclusively bind HER4 (Hynes et. al.). Mutations in ERBB4 have been identified in various cancer types including melanoma, lung adenocarcinoma and medulloblastoma. A therapeutic value of these aberrations still remains unknown (Arteaga et. al.).",HER4
1734,ERBB4,2066,"ErbB4 (HER4) is one of the four members in the EGFR subfamily of receptor tyrosine kinases. Ligands include EGF, epiregulin, betacellulin and the neuregulins (Sundvall et. al.). Of these, NRG3 and NRG4 exclusively bind HER4 (Hynes et. al.). Mutations in ERBB4 have been identified in various cancer types including melanoma, lung adenocarcinoma and medulloblastoma. A therapeutic value of these aberrations still remains unknown (Arteaga et. al.).",p180erbB4
1735,ERCC1,2067,NA,ERCC1
1735,ERCC1,2067,NA,UV20
1735,ERCC1,2067,NA,RAD10
1735,ERCC1,2067,NA,COFS4
1736,ERCC2,2068,"ERCC2 functions as a DNA repair gene involved in separating the double helix via 5ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å_Ã‚Â¢-3ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å_Ã‚Â¢ helicase activity. It forms a part of the transcription factor II Human (TFIIH) complex and is ATP-dependent. The TFIIH complex is known to be involved in the nucleotide excision repair pathway (NER) which can repair DNA damage caused by chemotherapeutic treatment and basal transcription. ERCC2 variants have been observed in a variety of cancers. A number of studies have suggested ERCC2 variants can act as biomarkers to predict response to neoadjuvant treatment, and cancer prognosis. Additionally the Lys751Gln polymorphism has been observed to increase risk in a number of cancer types; however, results have been conflicting.",TTD1
1736,ERCC2,2068,"ERCC2 functions as a DNA repair gene involved in separating the double helix via 5ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å_Ã‚Â¢-3ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å_Ã‚Â¢ helicase activity. It forms a part of the transcription factor II Human (TFIIH) complex and is ATP-dependent. The TFIIH complex is known to be involved in the nucleotide excision repair pathway (NER) which can repair DNA damage caused by chemotherapeutic treatment and basal transcription. ERCC2 variants have been observed in a variety of cancers. A number of studies have suggested ERCC2 variants can act as biomarkers to predict response to neoadjuvant treatment, and cancer prognosis. Additionally the Lys751Gln polymorphism has been observed to increase risk in a number of cancer types; however, results have been conflicting.",XPD
1736,ERCC2,2068,"ERCC2 functions as a DNA repair gene involved in separating the double helix via 5ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å_Ã‚Â¢-3ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å_Ã‚Â¢ helicase activity. It forms a part of the transcription factor II Human (TFIIH) complex and is ATP-dependent. The TFIIH complex is known to be involved in the nucleotide excision repair pathway (NER) which can repair DNA damage caused by chemotherapeutic treatment and basal transcription. ERCC2 variants have been observed in a variety of cancers. A number of studies have suggested ERCC2 variants can act as biomarkers to predict response to neoadjuvant treatment, and cancer prognosis. Additionally the Lys751Gln polymorphism has been observed to increase risk in a number of cancer types; however, results have been conflicting.",TTD
1736,ERCC2,2068,"ERCC2 functions as a DNA repair gene involved in separating the double helix via 5ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å_Ã‚Â¢-3ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å_Ã‚Â¢ helicase activity. It forms a part of the transcription factor II Human (TFIIH) complex and is ATP-dependent. The TFIIH complex is known to be involved in the nucleotide excision repair pathway (NER) which can repair DNA damage caused by chemotherapeutic treatment and basal transcription. ERCC2 variants have been observed in a variety of cancers. A number of studies have suggested ERCC2 variants can act as biomarkers to predict response to neoadjuvant treatment, and cancer prognosis. Additionally the Lys751Gln polymorphism has been observed to increase risk in a number of cancer types; however, results have been conflicting.",TFIIH
1736,ERCC2,2068,"ERCC2 functions as a DNA repair gene involved in separating the double helix via 5ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å_Ã‚Â¢-3ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å_Ã‚Â¢ helicase activity. It forms a part of the transcription factor II Human (TFIIH) complex and is ATP-dependent. The TFIIH complex is known to be involved in the nucleotide excision repair pathway (NER) which can repair DNA damage caused by chemotherapeutic treatment and basal transcription. ERCC2 variants have been observed in a variety of cancers. A number of studies have suggested ERCC2 variants can act as biomarkers to predict response to neoadjuvant treatment, and cancer prognosis. Additionally the Lys751Gln polymorphism has been observed to increase risk in a number of cancer types; however, results have been conflicting.",COFS2
1736,ERCC2,2068,"ERCC2 functions as a DNA repair gene involved in separating the double helix via 5ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å_Ã‚Â¢-3ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å_Ã‚Â¢ helicase activity. It forms a part of the transcription factor II Human (TFIIH) complex and is ATP-dependent. The TFIIH complex is known to be involved in the nucleotide excision repair pathway (NER) which can repair DNA damage caused by chemotherapeutic treatment and basal transcription. ERCC2 variants have been observed in a variety of cancers. A number of studies have suggested ERCC2 variants can act as biomarkers to predict response to neoadjuvant treatment, and cancer prognosis. Additionally the Lys751Gln polymorphism has been observed to increase risk in a number of cancer types; however, results have been conflicting.",ERCC2
1736,ERCC2,2068,"ERCC2 functions as a DNA repair gene involved in separating the double helix via 5ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å_Ã‚Â¢-3ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å_Ã‚Â¢ helicase activity. It forms a part of the transcription factor II Human (TFIIH) complex and is ATP-dependent. The TFIIH complex is known to be involved in the nucleotide excision repair pathway (NER) which can repair DNA damage caused by chemotherapeutic treatment and basal transcription. ERCC2 variants have been observed in a variety of cancers. A number of studies have suggested ERCC2 variants can act as biomarkers to predict response to neoadjuvant treatment, and cancer prognosis. Additionally the Lys751Gln polymorphism has been observed to increase risk in a number of cancer types; however, results have been conflicting.",EM9
1737,EREG,2069,NA,Ep
1737,EREG,2069,NA,ER
1737,EREG,2069,NA,EPR
1737,EREG,2069,NA,EREG
1741,ERCC5,2073,NA,XPG
1741,ERCC5,2073,NA,UVDR
1741,ERCC5,2073,NA,ERCM2
1741,ERCC5,2073,NA,ERCC5-201
1741,ERCC5,2073,NA,ERCC5
1741,ERCC5,2073,NA,XPGC
1741,ERCC5,2073,NA,COFS3
1763,ETS2,2114,NA,ETS2IT1
1763,ETS2,2114,NA,ETS2
1767,ETV4,2118,NA,E1A-F
1767,ETV4,2118,NA,PEA3
1767,ETV4,2118,NA,E1AF
1767,ETV4,2118,NA,ETV4
1767,ETV4,2118,NA,PEAS3
1811,FANCC,2176,NA,FANCC
1811,FANCC,2176,NA,FA3
1811,FANCC,2176,NA,FAC
1811,FANCC,2176,NA,FACC
1842,FCGR2A,2212,NA,FCGR2A
1842,FCGR2A,2212,NA,FcGR
1842,FCGR2A,2212,NA,FCGR2A1
1842,FCGR2A,2212,NA,FCGR2
1842,FCGR2A,2212,NA,FCG2
1842,FCGR2A,2212,NA,CD32A
1842,FCGR2A,2212,NA,CD32
1842,FCGR2A,2212,NA,IGFR2
1842,FCGR2A,2212,NA,CDw32
1843,FCGR2B,2213,NA,FCGR2B
1843,FCGR2B,2213,NA,IGFR2
1843,FCGR2B,2213,NA,FCGR2
1843,FCGR2B,2213,NA,FCG2
1843,FCGR2B,2213,NA,CD32B
1843,FCGR2B,2213,NA,CD32
1844,FCGR3A,2214,NA,FCRIII
1844,FCGR3A,2214,NA,FCG3
1844,FCGR3A,2214,NA,IMD20
1844,FCGR3A,2214,NA,IGFR3
1844,FCGR3A,2214,NA,FCRIIIA
1844,FCGR3A,2214,NA,FCR-10
1844,FCGR3A,2214,NA,FCGRIII
1844,FCGR3A,2214,NA,FCGR3
1844,FCGR3A,2214,NA,CD16A
1844,FCGR3A,2214,NA,CD16
1844,FCGR3A,2214,NA,FCGR3A
1872,FGF2,2247,NA,FGFB
1872,FGF2,2247,NA,FGF2
1872,FGF2,2247,NA,HBGF-2
1872,FGF2,2247,NA,FGF-2
1872,FGF2,2247,NA,BFGF
1873,FGF3,2248,"FGF3 is a member of the basic fibroblast growth factor (FGF) gene family and was first identified  based on it's similarity to the mouse proto-oncogene int-2. Amplifications of this gene and the surrounding region (11q13) have been observed in various cancers including breast cancer, esophogeal cancer, melanoma, bladder cancer and hepatocellular carcinoma (HCC). Lower tumor grade and stage have been associated with FGF3 amplifications in HCC; however, this event is fairly rare in this tumor type.",FGF3
1873,FGF3,2248,"FGF3 is a member of the basic fibroblast growth factor (FGF) gene family and was first identified  based on it's similarity to the mouse proto-oncogene int-2. Amplifications of this gene and the surrounding region (11q13) have been observed in various cancers including breast cancer, esophogeal cancer, melanoma, bladder cancer and hepatocellular carcinoma (HCC). Lower tumor grade and stage have been associated with FGF3 amplifications in HCC; however, this event is fairly rare in this tumor type.",INT2
1873,FGF3,2248,"FGF3 is a member of the basic fibroblast growth factor (FGF) gene family and was first identified  based on it's similarity to the mouse proto-oncogene int-2. Amplifications of this gene and the surrounding region (11q13) have been observed in various cancers including breast cancer, esophogeal cancer, melanoma, bladder cancer and hepatocellular carcinoma (HCC). Lower tumor grade and stage have been associated with FGF3 amplifications in HCC; however, this event is fairly rare in this tumor type.",HBGF-3
1883,FGF13,2258,NA,FGF2
1883,FGF13,2258,NA,FGF13
1883,FGF13,2258,NA,FHF-2
1883,FGF13,2258,NA,FHF2
1883,FGF13,2258,NA,FGF-13
1885,FGFR1,2260,"FGFR1 is a member of the Fibroblast Growth Factor family, comprising of 4 receptors and 18 Ligands. FGFR1 signalling downstream functions mainly via PI3K and MAPK pathways (Turner et. al.). Several ways of involvement of FGFR1 in cancer have been proposed: auto- and paracrine activation, amplification and overexpression (Marshall et. al,  Weiss et. al.,  Cheng et. al.).Especially amplification of FGFR1 in lung cancer is an emerging treatment target with clinical studies currently ongoing (e.g. NCT01004224). However, FGFR1 amplification does not always correlate with protein expression and predictive biomarkers still remain to be defined in clinic (von MÃƒÆ’Ã†â€™_ssenhausen et. al.).Mutation of FGFR1 seems to be less common, but has been described in glioblastoma, pilocytic astrocytomas and Ewing's sarcoma (Rand et. al., Jones et. al., Agelopoulos et. al.).",FGFBR
1885,FGFR1,2260,"FGFR1 is a member of the Fibroblast Growth Factor family, comprising of 4 receptors and 18 Ligands. FGFR1 signalling downstream functions mainly via PI3K and MAPK pathways (Turner et. al.). Several ways of involvement of FGFR1 in cancer have been proposed: auto- and paracrine activation, amplification and overexpression (Marshall et. al,  Weiss et. al.,  Cheng et. al.).Especially amplification of FGFR1 in lung cancer is an emerging treatment target with clinical studies currently ongoing (e.g. NCT01004224). However, FGFR1 amplification does not always correlate with protein expression and predictive biomarkers still remain to be defined in clinic (von MÃƒÆ’Ã†â€™_ssenhausen et. al.).Mutation of FGFR1 seems to be less common, but has been described in glioblastoma, pilocytic astrocytomas and Ewing's sarcoma (Rand et. al., Jones et. al., Agelopoulos et. al.).",FLT-2
1885,FGFR1,2260,"FGFR1 is a member of the Fibroblast Growth Factor family, comprising of 4 receptors and 18 Ligands. FGFR1 signalling downstream functions mainly via PI3K and MAPK pathways (Turner et. al.). Several ways of involvement of FGFR1 in cancer have been proposed: auto- and paracrine activation, amplification and overexpression (Marshall et. al,  Weiss et. al.,  Cheng et. al.).Especially amplification of FGFR1 in lung cancer is an emerging treatment target with clinical studies currently ongoing (e.g. NCT01004224). However, FGFR1 amplification does not always correlate with protein expression and predictive biomarkers still remain to be defined in clinic (von MÃƒÆ’Ã†â€™_ssenhausen et. al.).Mutation of FGFR1 seems to be less common, but has been described in glioblastoma, pilocytic astrocytomas and Ewing's sarcoma (Rand et. al., Jones et. al., Agelopoulos et. al.).",CEK
1885,FGFR1,2260,"FGFR1 is a member of the Fibroblast Growth Factor family, comprising of 4 receptors and 18 Ligands. FGFR1 signalling downstream functions mainly via PI3K and MAPK pathways (Turner et. al.). Several ways of involvement of FGFR1 in cancer have been proposed: auto- and paracrine activation, amplification and overexpression (Marshall et. al,  Weiss et. al.,  Cheng et. al.).Especially amplification of FGFR1 in lung cancer is an emerging treatment target with clinical studies currently ongoing (e.g. NCT01004224). However, FGFR1 amplification does not always correlate with protein expression and predictive biomarkers still remain to be defined in clinic (von MÃƒÆ’Ã†â€™_ssenhausen et. al.).Mutation of FGFR1 seems to be less common, but has been described in glioblastoma, pilocytic astrocytomas and Ewing's sarcoma (Rand et. al., Jones et. al., Agelopoulos et. al.).",BFGFR
1885,FGFR1,2260,"FGFR1 is a member of the Fibroblast Growth Factor family, comprising of 4 receptors and 18 Ligands. FGFR1 signalling downstream functions mainly via PI3K and MAPK pathways (Turner et. al.). Several ways of involvement of FGFR1 in cancer have been proposed: auto- and paracrine activation, amplification and overexpression (Marshall et. al,  Weiss et. al.,  Cheng et. al.).Especially amplification of FGFR1 in lung cancer is an emerging treatment target with clinical studies currently ongoing (e.g. NCT01004224). However, FGFR1 amplification does not always correlate with protein expression and predictive biomarkers still remain to be defined in clinic (von MÃƒÆ’Ã†â€™_ssenhausen et. al.).Mutation of FGFR1 seems to be less common, but has been described in glioblastoma, pilocytic astrocytomas and Ewing's sarcoma (Rand et. al., Jones et. al., Agelopoulos et. al.).",CD331
1885,FGFR1,2260,"FGFR1 is a member of the Fibroblast Growth Factor family, comprising of 4 receptors and 18 Ligands. FGFR1 signalling downstream functions mainly via PI3K and MAPK pathways (Turner et. al.). Several ways of involvement of FGFR1 in cancer have been proposed: auto- and paracrine activation, amplification and overexpression (Marshall et. al,  Weiss et. al.,  Cheng et. al.).Especially amplification of FGFR1 in lung cancer is an emerging treatment target with clinical studies currently ongoing (e.g. NCT01004224). However, FGFR1 amplification does not always correlate with protein expression and predictive biomarkers still remain to be defined in clinic (von MÃƒÆ’Ã†â€™_ssenhausen et. al.).Mutation of FGFR1 seems to be less common, but has been described in glioblastoma, pilocytic astrocytomas and Ewing's sarcoma (Rand et. al., Jones et. al., Agelopoulos et. al.).",FGFR-1
1885,FGFR1,2260,"FGFR1 is a member of the Fibroblast Growth Factor family, comprising of 4 receptors and 18 Ligands. FGFR1 signalling downstream functions mainly via PI3K and MAPK pathways (Turner et. al.). Several ways of involvement of FGFR1 in cancer have been proposed: auto- and paracrine activation, amplification and overexpression (Marshall et. al,  Weiss et. al.,  Cheng et. al.).Especially amplification of FGFR1 in lung cancer is an emerging treatment target with clinical studies currently ongoing (e.g. NCT01004224). However, FGFR1 amplification does not always correlate with protein expression and predictive biomarkers still remain to be defined in clinic (von MÃƒÆ’Ã†â€™_ssenhausen et. al.).Mutation of FGFR1 seems to be less common, but has been described in glioblastoma, pilocytic astrocytomas and Ewing's sarcoma (Rand et. al., Jones et. al., Agelopoulos et. al.).",OGD
1885,FGFR1,2260,"FGFR1 is a member of the Fibroblast Growth Factor family, comprising of 4 receptors and 18 Ligands. FGFR1 signalling downstream functions mainly via PI3K and MAPK pathways (Turner et. al.). Several ways of involvement of FGFR1 in cancer have been proposed: auto- and paracrine activation, amplification and overexpression (Marshall et. al,  Weiss et. al.,  Cheng et. al.).Especially amplification of FGFR1 in lung cancer is an emerging treatment target with clinical studies currently ongoing (e.g. NCT01004224). However, FGFR1 amplification does not always correlate with protein expression and predictive biomarkers still remain to be defined in clinic (von MÃƒÆ’Ã†â€™_ssenhausen et. al.).Mutation of FGFR1 seems to be less common, but has been described in glioblastoma, pilocytic astrocytomas and Ewing's sarcoma (Rand et. al., Jones et. al., Agelopoulos et. al.).",FGFR1
1885,FGFR1,2260,"FGFR1 is a member of the Fibroblast Growth Factor family, comprising of 4 receptors and 18 Ligands. FGFR1 signalling downstream functions mainly via PI3K and MAPK pathways (Turner et. al.). Several ways of involvement of FGFR1 in cancer have been proposed: auto- and paracrine activation, amplification and overexpression (Marshall et. al,  Weiss et. al.,  Cheng et. al.).Especially amplification of FGFR1 in lung cancer is an emerging treatment target with clinical studies currently ongoing (e.g. NCT01004224). However, FGFR1 amplification does not always correlate with protein expression and predictive biomarkers still remain to be defined in clinic (von MÃƒÆ’Ã†â€™_ssenhausen et. al.).Mutation of FGFR1 seems to be less common, but has been described in glioblastoma, pilocytic astrocytomas and Ewing's sarcoma (Rand et. al., Jones et. al., Agelopoulos et. al.).",FLT2
1885,FGFR1,2260,"FGFR1 is a member of the Fibroblast Growth Factor family, comprising of 4 receptors and 18 Ligands. FGFR1 signalling downstream functions mainly via PI3K and MAPK pathways (Turner et. al.). Several ways of involvement of FGFR1 in cancer have been proposed: auto- and paracrine activation, amplification and overexpression (Marshall et. al,  Weiss et. al.,  Cheng et. al.).Especially amplification of FGFR1 in lung cancer is an emerging treatment target with clinical studies currently ongoing (e.g. NCT01004224). However, FGFR1 amplification does not always correlate with protein expression and predictive biomarkers still remain to be defined in clinic (von MÃƒÆ’Ã†â€™_ssenhausen et. al.).Mutation of FGFR1 seems to be less common, but has been described in glioblastoma, pilocytic astrocytomas and Ewing's sarcoma (Rand et. al., Jones et. al., Agelopoulos et. al.).",ECCL
1885,FGFR1,2260,"FGFR1 is a member of the Fibroblast Growth Factor family, comprising of 4 receptors and 18 Ligands. FGFR1 signalling downstream functions mainly via PI3K and MAPK pathways (Turner et. al.). Several ways of involvement of FGFR1 in cancer have been proposed: auto- and paracrine activation, amplification and overexpression (Marshall et. al,  Weiss et. al.,  Cheng et. al.).Especially amplification of FGFR1 in lung cancer is an emerging treatment target with clinical studies currently ongoing (e.g. NCT01004224). However, FGFR1 amplification does not always correlate with protein expression and predictive biomarkers still remain to be defined in clinic (von MÃƒÆ’Ã†â€™_ssenhausen et. al.).Mutation of FGFR1 seems to be less common, but has been described in glioblastoma, pilocytic astrocytomas and Ewing's sarcoma (Rand et. al., Jones et. al., Agelopoulos et. al.).",HH2
1885,FGFR1,2260,"FGFR1 is a member of the Fibroblast Growth Factor family, comprising of 4 receptors and 18 Ligands. FGFR1 signalling downstream functions mainly via PI3K and MAPK pathways (Turner et. al.). Several ways of involvement of FGFR1 in cancer have been proposed: auto- and paracrine activation, amplification and overexpression (Marshall et. al,  Weiss et. al.,  Cheng et. al.).Especially amplification of FGFR1 in lung cancer is an emerging treatment target with clinical studies currently ongoing (e.g. NCT01004224). However, FGFR1 amplification does not always correlate with protein expression and predictive biomarkers still remain to be defined in clinic (von MÃƒÆ’Ã†â€™_ssenhausen et. al.).Mutation of FGFR1 seems to be less common, but has been described in glioblastoma, pilocytic astrocytomas and Ewing's sarcoma (Rand et. al., Jones et. al., Agelopoulos et. al.).",bFGF-R-1
1885,FGFR1,2260,"FGFR1 is a member of the Fibroblast Growth Factor family, comprising of 4 receptors and 18 Ligands. FGFR1 signalling downstream functions mainly via PI3K and MAPK pathways (Turner et. al.). Several ways of involvement of FGFR1 in cancer have been proposed: auto- and paracrine activation, amplification and overexpression (Marshall et. al,  Weiss et. al.,  Cheng et. al.).Especially amplification of FGFR1 in lung cancer is an emerging treatment target with clinical studies currently ongoing (e.g. NCT01004224). However, FGFR1 amplification does not always correlate with protein expression and predictive biomarkers still remain to be defined in clinic (von MÃƒÆ’Ã†â€™_ssenhausen et. al.).Mutation of FGFR1 seems to be less common, but has been described in glioblastoma, pilocytic astrocytomas and Ewing's sarcoma (Rand et. al., Jones et. al., Agelopoulos et. al.).",FLG
1885,FGFR1,2260,"FGFR1 is a member of the Fibroblast Growth Factor family, comprising of 4 receptors and 18 Ligands. FGFR1 signalling downstream functions mainly via PI3K and MAPK pathways (Turner et. al.). Several ways of involvement of FGFR1 in cancer have been proposed: auto- and paracrine activation, amplification and overexpression (Marshall et. al,  Weiss et. al.,  Cheng et. al.).Especially amplification of FGFR1 in lung cancer is an emerging treatment target with clinical studies currently ongoing (e.g. NCT01004224). However, FGFR1 amplification does not always correlate with protein expression and predictive biomarkers still remain to be defined in clinic (von MÃƒÆ’Ã†â€™_ssenhausen et. al.).Mutation of FGFR1 seems to be less common, but has been described in glioblastoma, pilocytic astrocytomas and Ewing's sarcoma (Rand et. al., Jones et. al., Agelopoulos et. al.).",N-SAM
1885,FGFR1,2260,"FGFR1 is a member of the Fibroblast Growth Factor family, comprising of 4 receptors and 18 Ligands. FGFR1 signalling downstream functions mainly via PI3K and MAPK pathways (Turner et. al.). Several ways of involvement of FGFR1 in cancer have been proposed: auto- and paracrine activation, amplification and overexpression (Marshall et. al,  Weiss et. al.,  Cheng et. al.).Especially amplification of FGFR1 in lung cancer is an emerging treatment target with clinical studies currently ongoing (e.g. NCT01004224). However, FGFR1 amplification does not always correlate with protein expression and predictive biomarkers still remain to be defined in clinic (von MÃƒÆ’Ã†â€™_ssenhausen et. al.).Mutation of FGFR1 seems to be less common, but has been described in glioblastoma, pilocytic astrocytomas and Ewing's sarcoma (Rand et. al., Jones et. al., Agelopoulos et. al.).",HRTFDS
1885,FGFR1,2260,"FGFR1 is a member of the Fibroblast Growth Factor family, comprising of 4 receptors and 18 Ligands. FGFR1 signalling downstream functions mainly via PI3K and MAPK pathways (Turner et. al.). Several ways of involvement of FGFR1 in cancer have been proposed: auto- and paracrine activation, amplification and overexpression (Marshall et. al,  Weiss et. al.,  Cheng et. al.).Especially amplification of FGFR1 in lung cancer is an emerging treatment target with clinical studies currently ongoing (e.g. NCT01004224). However, FGFR1 amplification does not always correlate with protein expression and predictive biomarkers still remain to be defined in clinic (von MÃƒÆ’Ã†â€™_ssenhausen et. al.).Mutation of FGFR1 seems to be less common, but has been described in glioblastoma, pilocytic astrocytomas and Ewing's sarcoma (Rand et. al., Jones et. al., Agelopoulos et. al.).",KAL2
1885,FGFR1,2260,"FGFR1 is a member of the Fibroblast Growth Factor family, comprising of 4 receptors and 18 Ligands. FGFR1 signalling downstream functions mainly via PI3K and MAPK pathways (Turner et. al.). Several ways of involvement of FGFR1 in cancer have been proposed: auto- and paracrine activation, amplification and overexpression (Marshall et. al,  Weiss et. al.,  Cheng et. al.).Especially amplification of FGFR1 in lung cancer is an emerging treatment target with clinical studies currently ongoing (e.g. NCT01004224). However, FGFR1 amplification does not always correlate with protein expression and predictive biomarkers still remain to be defined in clinic (von MÃƒÆ’Ã†â€™_ssenhausen et. al.).Mutation of FGFR1 seems to be less common, but has been described in glioblastoma, pilocytic astrocytomas and Ewing's sarcoma (Rand et. al., Jones et. al., Agelopoulos et. al.).",HBGFR
1950,FNTB,2342,NA,FPTB
1950,FNTB,2342,NA,FNTB
1955,FOS,2353,NA,FOS
1955,FOS,2353,NA,p55
1955,FOS,2353,NA,C-FOS
1955,FOS,2353,NA,AP-1
