,createDate,id,therapyDescriptions,therapyName,updateDate
0,2015-11-16T14:56:23Z,3209,"[{'description': 'Toca 511 is a retroviral vector encoding yeast cytosine deaminase, which converts the prodrug flucytosine into 5-fluorouracil upon infection of tumor cells, leading to tumor cell death (PMID: 22547150).', 'references': [{'id': 3926, 'pubMedId': 22547150, 'title': 'Design and selection of Toca 511 for clinical use: modified retroviral replicating vector with improved stability and gene expression.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/22547150'}]}]",Toca 511,2015-12-01T18:09:15Z
0,2015-11-16T15:08:21Z,3211,[],Toca 511 + Toca FC,2015-11-16T15:08:21Z
0,2015-11-16T15:06:51Z,3210,"[{'description': 'Toca FC is an extended release form of flucytosine, which inhibits DNA synthesis after conversion to 5-fluorouracil (NCI Drug Dictionary).', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",Toca FC,2015-12-01T18:08:59Z
0,2017-05-08T16:02:27Z,5647,[],Tocilizumab,2017-05-08T16:02:27Z
0,2014-03-12T15:53:16Z,941,"[{'description': 'Xeljanz (tofacitinib) inhibits Janus kinases (JAK1, JAK2, JAK3), thereby preventing activation of the STAT pathway and resulting in reduced inflammation (NCI Drug Dictionary). Xeljanz (tofacitinib) is FDA approved for rheumatoid arthritis (FDA.gov).', 'references': [{'id': 286, 'pubMedId': None, 'title': 'FDA.gov', 'url': 'http://www.fda.gov/'}, {'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",Tofacitinib,2015-06-08T18:35:50Z
0,2014-03-12T15:53:16Z,942,"[{'description': 'Topotecan binds to topoisomerase I and stablizes complexes with DNA, resulting in decreased repair of DNA single-strand breaks, and potentially leading to cell death (NCI Drug Dictionary).', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",Topotecan,2015-04-06T20:07:09Z
0,2014-09-18T14:41:35Z,1469,[],Topotecan + Pazopanib,2014-09-18T14:41:35Z
0,2014-07-29T19:58:46Z,1228,[],Topotecan + Sorafenib,2014-07-29T19:58:46Z
0,2016-07-05T14:07:14Z,4419,[],Toremifine,2016-07-05T14:07:14Z
0,2015-03-02T19:18:19Z,2247,"[{'description': 'Torin 1 inhibits mTOR signaling through mTORC1 and mTORC2, thereby preventing cell proliferation (PMID: 19209957).', 'references': [{'id': 2064, 'pubMedId': 19209957, 'title': 'Active-site inhibitors of mTOR target rapamycin-resistant outputs of mTORC1 and mTORC2.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/19209957'}]}]",Torin 1,2016-04-01T16:40:22Z
0,2017-02-28T17:16:17Z,5384,[],Torin 1 + WEHI-539,2017-02-28T17:16:17Z
0,2015-03-02T20:05:34Z,2249,"[{'description': 'Torin 2 inhibits ATM, ATR and mTOR signaling through mTORC1/2, thereby preventing cell proliferation (PMID: 21322566, PMID: 23436801).', 'references': [{'id': 2070, 'pubMedId': 21322566, 'title': 'Discovery of 9-(6-aminopyridin-3-yl)-1-(3-(trifluoromethyl)phenyl)benzo[h][1,6]naphthyridin-2(1H)-one (Torin2) as a potent, selective, and orally available mammalian target of rapamycin (mTOR) inhibitor for treatment of cancer.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/21322566'}]}]",Torin 2,2016-04-01T16:40:39Z
0,2015-03-02T18:52:32Z,2240,"[{'description': 'Torkinib (PP242) inhibits mTOR signaling through mTORC1/2, thereby preventing cell proliferation (PMID: 19209957).', 'references': [{'id': 2064, 'pubMedId': 19209957, 'title': 'Active-site inhibitors of mTOR target rapamycin-resistant outputs of mTORC1 and mTORC2.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/19209957'}]}]",Torkinib,2017-07-07T18:47:45Z
0,2017-03-30T20:22:50Z,5500,[],Torkinib + U0126,2017-07-07T18:44:45Z
0,2014-03-12T15:53:16Z,943,"[{'description': 'Tozasertib (VX-680) is a pan-AURK inhibitor with increased potency against Aurora kinase A (AURKA), and has additional activity against BCR-ABL, potentially resulting in decreased tumor growth (PMID: 14981513, PMID: 22772060).', 'references': [{'id': 2115, 'pubMedId': 14981513, 'title': 'VX-680, a potent and selective small-molecule inhibitor of the Aurora kinases, suppresses tumor growth in vivo.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/14981513'}]}]",Tozasertib,2017-05-05T03:22:01Z
0,2016-03-23T17:27:29Z,3826,"[{'description': 'TP-0903 is a selective Axl inhibitor that inhibits tumor cell survival (PMID: 22247788).', 'references': [{'id': 5003, 'pubMedId': 22247788, 'title': 'Design, Synthesis and Biological Evaluation of a Series of Novel Axl Kinase Inhibitors.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/22247788'}]}]",TP-0903,2017-03-16T16:20:19Z
0,2016-03-03T19:06:21Z,3672,"[{'description': 'TP-3654 is an inhibitor of PIM1, PIM2, PIM3, and moderately inhibits FLT3, which may result in anti-tumor activity (PMID: 24953177).', 'references': [{'id': 4769, 'pubMedId': 24953177, 'title': 'A small-molecule inhibitor of PIM kinases as a potential treatment for urothelial carcinomas.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/24953177'}]}]",TP-3654,2016-03-03T19:06:21Z
0,2015-03-03T15:35:05Z,2274,"[{'description': 'TPI 287 is taxane that binds to tubulin, resulting in microtubule stabilization and cell-cycle arrest (NCI Drug Dictionary).', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",TPI 287,2015-03-03T15:35:05Z
0,2016-05-27T19:05:33Z,4179,"[{'description': 'Limited information is currently available on TPIV 200, a putative multi-epitope anti-folate receptor vaccine (May, 2016).', 'references': []}]",TPIV 200,2016-05-27T19:05:33Z
0,2016-04-19T15:21:55Z,3950,"[{'description': 'TPX-0005 is a dual ALK/SRC inhibitor that overcomes acquired resistance to current ALK inhibitors, resulting in tumor cell death (AACR, Cancer Res: April 2016; Volume 57, Abstract #2132).', 'references': [{'id': 5176, 'pubMedId': None, 'title': 'The novel, rationally-designed, ALK/SRC inhibitor TPX-0005 overcomes multiple acquired resistance mechanisms to current ALK inhibitors', 'url': 'http://www.abstractsonline.com/Plan/ViewAbstract.aspx?sKey=055d4461-9793-4f83-b663-f356d9ae0fdb&cKey=ff6f8d25-f06a-4ae4-9dbf-7e390ef45123&mKey={1D10D749-4B6A-4AB3-BCD4-F80FB1922267}'}]}]",TPX-0005,2016-04-25T14:50:16Z
0,2016-01-19T18:04:37Z,3420,"[{'description': 'Yondelis (trabectedin) is a marine-derived alkaloid that binds to DNA and induces DNA strand break, leading to cell cycle arrest and cell death in tumor cells (PMID: 24755886).', 'references': [{'id': 4381, 'pubMedId': 24755886, 'title': 'Trabectedin, a drug acting on both cancer cells and the tumour microenvironment.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/24755886'}]}]",trabectedin,2017-06-19T19:39:12Z
0,2017-05-30T00:06:50Z,5800,[],trabectedin + Ipilimumab + Nivolumab,2017-05-30T00:06:50Z
0,2016-11-11T05:31:24Z,4935,[],Trabectedin + Venetoclax,2016-11-11T05:31:24Z
0,2015-05-19T14:05:23Z,2705,"[{'description': 'Trabedersen (AP 12009) is an antisense oligonucleotide that inhibits TGFB2 translation, which may result in decreased proliferation and migration of cancer cells (PMID: 21366804).', 'references': [{'id': 2756, 'pubMedId': 21366804, 'title': 'Transforming growth factor-beta 2 gene silencing with trabedersen (AP 12009) in pancreatic cancer.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/21366804'}]}]",Trabedersen,2016-03-24T15:23:07Z
0,2014-01-20T22:50:12Z,2,"[{'description': 'Mekinist (trametinib) inhibits MEK 1 and 2, which potentially leads to reduced tumor cell proliferation (PMID: 27956260). Mekinist (trametinib) is FDA approved for melanoma patients harboring BRAF V600E or BRAF V600K mutations, and in combination with Tafinlar (dabrafinib) for BRAF V600E/K-mutant melanoma and BRAF V600E mutant non-small cell lung cancer (FDA.gov).', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}, {'id': 286, 'pubMedId': None, 'title': 'FDA.gov', 'url': 'http://www.fda.gov/'}]}]",Trametinib,2017-09-18T01:49:34Z
0,2014-06-06T19:24:32Z,1066,[],Trametinib + Dabrafenib,
0,2014-07-31T09:05:55Z,1303,[],Trametinib + Dabrafenib + Navitoclax,2014-07-31T09:05:55Z
0,2014-09-11T14:55:20Z,1446,[],Trametinib + Digoxin,2014-09-11T14:55:20Z
0,2014-07-27T18:33:44Z,1113,[],Trametinib + Fluorouracil,2014-07-27T18:33:44Z
0,2014-07-31T08:04:25Z,1298,[],Trametinib + GSK2141795,2014-07-31T08:04:25Z
0,2014-08-06T02:13:16Z,1386,[],Trametinib + Navitoclax,2014-08-06T02:13:16Z
0,2017-03-29T04:03:00Z,5493,[],Trametinib + Paclitaxel,2017-03-29T04:03:00Z
0,2017-10-10T20:28:01Z,6312,[],Trametinib + Triciribine,2017-10-10T20:28:01Z
0,2016-02-14T18:20:30Z,3532,[],Trametinib + TW-37,2016-02-14T18:20:30Z
0,2016-06-03T17:41:29Z,4234,[],Trametinib + Vemurafenib,2016-06-03T17:41:29Z
0,2016-03-22T17:32:41Z,3805,[],Trametinib + Volasertib,2016-03-22T17:32:41Z
0,2017-08-18T18:57:11Z,6126,[],Tranylcypromine + Tretinoin ,2017-08-18T18:57:11Z
0,2014-03-12T15:53:16Z,947,"[{'description': 'Herceptin (trastuzumab) is a monoclonal antibody, which binds ERBB2 (HER2) to induce tumor cell cytotoxicity (NCI Drug Dictionary). Herceptin (trastuzumab) is FDA approved for HER2-overexpressing breast cancer, gastric adenocarcinoma, and gastroesophageal junction adenocarcinoma (FDA.gov).', 'references': [{'id': 286, 'pubMedId': None, 'title': 'FDA.gov', 'url': 'http://www.fda.gov/'}, {'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",Trastuzumab,2015-04-30T18:54:14Z
0,2014-10-02T15:17:03Z,1596,[],Trastuzumab + Bevacizumab,2014-10-02T15:17:03Z
0,2015-01-05T02:18:19Z,1905,[],Trastuzumab + Carboplatin,2015-01-05T02:18:19Z
0,2014-09-18T18:41:12Z,1485,[],Trastuzumab + Docetaxel + Carboplatin,2014-09-18T18:41:12Z
0,2015-01-04T00:39:47Z,1893,[],Trastuzumab + Everolimus,2015-01-04T00:39:47Z
0,2014-08-29T11:57:17Z,1411,[],Trastuzumab + Everolimus + Vinorelbine,2014-08-29T12:00:29Z
0,2016-01-22T01:23:03Z,3439,[],Trastuzumab + Fluorouracil + Leucovorin + Oxaliplatin,2016-01-22T01:27:04Z
0,2014-08-31T10:14:02Z,1414,[],Trastuzumab + Lapatinib,2014-08-31T10:22:57Z
0,2014-08-29T12:13:59Z,1412,[],Trastuzumab + Oxaliplatin,2014-08-29T12:13:59Z
0,2014-09-25T19:06:32Z,1551,[],Trastuzumab + Paclitaxel,2014-09-25T19:06:32Z
0,2014-08-06T02:40:23Z,1389,[],Trastuzumab + Pertuzumab,2014-08-06T02:40:23Z
0,2015-12-11T20:40:49Z,3290,[],Trastuzumab + Pertuzumab + Fulvestrant,2015-12-11T20:40:54Z
0,2015-01-03T22:03:36Z,1891,[],Trastuzumab + Sargramostim,2015-01-03T22:03:36Z
0,2017-03-23T16:15:38Z,5471,[],Trastuzumab + trastuzumab emtansine,2017-03-23T16:15:38Z
0,2014-08-29T08:57:59Z,1408,[],Trastuzumab + TS-1,2014-08-29T12:14:15Z
0,2015-08-18T18:55:31Z,3034,[],trastuzumab + varlitinib,2015-08-18T18:55:31Z
0,2014-08-31T10:24:28Z,1415,[],Trastuzumab + XL147,2014-08-31T10:24:28Z
0,2014-08-27T01:20:41Z,1402,"[{'description': 'Kadcyla (trastuzumab emtansine) is a combination of the ERBB2 (HER2) monoclonal antibody, trastuzumab, and an anti-tubulin agent (NCI Drug Dictionary). Kadcyla (trastuzumab emtansine) is FDA approved for metastatic ERBB2 (HER2)-positive breast cancer (FDA.gov).', 'references': [{'id': 286, 'pubMedId': None, 'title': 'FDA.gov', 'url': 'http://www.fda.gov/'}, {'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",trastuzumab emtansine,2017-09-18T00:47:03Z
0,2015-01-26T13:23:30Z,1976,[],trastuzumab emtansine + Capecitabine,2015-01-26T13:23:30Z
0,2014-09-30T21:03:36Z,1583,[],Trastuzumab emtansine + Lapatinib,2014-09-30T21:03:36Z
0,2016-01-21T20:00:11Z,3429,[],Trastuzumab emtansine + Vinorelbine,2016-01-21T20:00:11Z
0,2017-05-24T18:52:53Z,5767,"[{'description': 'TRC102 inhibits the base excision repair pathway, potentially resulting in increased sensitivity to chemotherapeutic agents and anti-tumor activity (J Clin Oncol 34, 2016 (suppl; abstr 2556)).', 'references': [{'id': 8977, 'pubMedId': None, 'title': 'A phase 1 trial of TRC102 (methoxyamine HCl) with temozolomide (TMZ) in patients with solid tumors and lymphomas.', 'url': 'http://meetinglibrary.asco.org/content/168775-176'}]}]",TRC102,2017-05-24T18:52:53Z
0,2014-08-01T01:58:09Z,1335,[],TRC105 + Axitinib,2014-08-01T01:58:09Z
0,2014-09-11T02:20:49Z,1431,[],TRC105 + Pazopanib,2014-09-11T02:20:49Z
0,2017-05-24T19:16:07Z,5770,"[{'description': 'TRC253 binds androgen receptor (AR), including wild-type AR and some mutant versions, resulting in decreased receptor activation and downstream signaling, and potentially leading to decreased growth of AR-expressing tumor cells (NCI Drug Dictionary).', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",TRC253,2017-05-24T19:16:07Z
0,2017-05-24T20:01:15Z,5772,"[{'description': 'TRC694 inhibits NF-kappaB Inducing Kinase (NIK; MAP3K14), potentially resulting in decreased proliferation of tumor cells with activation of non-canonical NF-kappaB signaling (AACR 2017 Annual Meeting, Abstract nr 4199).', 'references': [{'id': 8981, 'pubMedId': None, 'title': 'Inhibition of NF-kB inducing kinase (NIK) selectively abrogates NIK and TRAF3 mutant multiple myeloma tumor growth', 'url': 'http://www.abstractsonline.com/pp8/#!/4292/presentation/3906'}]}]",TRC694,2017-05-24T20:25:07Z
0,2014-07-29T18:59:00Z,1218,"[{'description': 'Trebananib inhibits angiogenesis through  binding to the angiopoietins Ang1 and Ang2, thereby preventing interaction  with their receptors (NCI Drug Dictionary). ', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",Trebananib,2017-08-08T20:13:39Z
0,2014-07-29T19:00:17Z,1219,[],Trebananib + Bevacizumab,2014-07-29T19:00:17Z
0,2014-07-29T19:01:50Z,1220,[],Trebananib + Pazopanib,2014-07-29T19:01:50Z
0,2014-07-29T19:02:43Z,1221,[],Trebananib + Sorafenib,2014-07-29T19:02:43Z
0,2014-07-29T19:03:36Z,1223,[],Trebananib + Sunitinib,2014-07-29T19:03:36Z
0,2014-09-18T19:54:33Z,1493,[],Trebananib + Trastuzumab,2014-09-18T19:54:33Z
0,2014-10-14T20:57:31Z,1652,"[{'description': 'Tremelimumab binds to and inhibits cytotoxic T-lymphocyte-associated protein 4 (CTLA4), thereby enhancing T-cell activation by blocking CTLA4-mediated inhibition of T-cell activation (NCI Drug Dictionary).', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",Tremelimumab,2017-09-25T18:21:13Z
0,2014-12-31T04:06:25Z,1877,"[{'description': 'Vesanoid (tretinoin) is a form of retinoic acid, which binds to retinoic acid receptors and activates downstream signaling, potentially resulting in increased differentiation and decreased tumor cell proliferation (NCI Drug Dictionary).', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",Tretinoin  ,2015-04-10T16:46:04Z
0,2016-03-31T17:43:53Z,3888,[],Tretinoin + Trastuzumab,2016-03-31T17:43:53Z
0,2015-06-25T14:51:32Z,2867,"[{'description': 'Trichostatin A (TSA) inhibits histone deacetylase (HDAC) activity, which may lead to decreased tumor cell proliferation and viability and reduced tumor growth (PMID: 11309348, PMID: 22158273). ', 'references': [{'id': 8267, 'pubMedId': 22158273, 'title': 'Differential response of cancer cells to HDAC inhibitors trichostatin A and depsipeptide.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/22158273'}, {'id': 3126, 'pubMedId': 11309348, 'title': 'Trichostatin A is a histone deacetylase inhibitor with potent antitumor activity against breast cancer in vivo.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/11309348'}]}]",Trichostatin A,2017-03-17T17:20:18Z
0,2014-03-12T15:53:16Z,948,"[{'description': 'Triciribine (API-2) is a pan-AKT inhibitor, which may reduce proliferation and promote apoptosis in cancer cells (PMID: 21636709, PMID: 19422047).', 'references': [{'id': 2286, 'pubMedId': 21636709, 'title': 'Control of proliferation in astrocytoma cells by the receptor tyrosine kinase/PI3K/AKT signaling axis and the use of PI-103 and TCN as potential anti-astrocytoma therapies.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/21636709'}]}]",Triciribine,2017-03-17T18:24:16Z
0,2014-08-06T01:50:17Z,1382,[],Trientine,2014-08-06T01:50:17Z
0,2016-08-18T19:49:19Z,4586,[],Trifluridine,2016-08-18T19:49:19Z
0,2015-03-18T13:19:28Z,2426,"[{'description': 'Lonsurf (trifluridine/tipiracil hydrochloride) is an oral combination comprised of TFT and a thymidine phosphorylase inhibitor, which can result in DNA fragmentation thereby preventing angiogenesis and tumor growth (NCI Drug Dictionary). Lonsurf (TAS-102) is FDA approved for colorectal cancer (FDA.gov).', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",trifluridine/tipiracil hydrochloride,2017-06-19T19:44:49Z
0,2017-07-28T19:58:01Z,6054,"[{'description': 'Limited information is available for Trigriluzole, a putative inhibitor of metabotropic glutamate receptors (PubMed, Jul 2017). ', 'references': [{'id': 285, 'pubMedId': None, 'title': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed'}]}]",Trigriluzole,2017-07-28T19:58:01Z
0,2015-09-01T19:46:24Z,3074,"[{'description': 'Trilaciclib (G1T28) is a small molecule that inhibits CDK4/6, resulting in reversible cell-cycle arrest, and potentially reduces myelosuppression induced by chemotherapeutics (PMID: 26826116).', 'references': [{'id': 3584, 'pubMedId': None, 'title': 'Abstract 941: G1T28-1, a novel CDK4/6 inhibitor, protects murine hematopoietic stem and progenitor cells from cytotoxic chemotherapy', 'url': ''}, {'id': 5519, 'pubMedId': 26826116, 'title': 'Preclinical Characterization of G1T28: A Novel CDK4/6 Inhibitor for Reduction of Chemotherapy-Induced Myelosuppression.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/26826116'}]}]",Trilaciclib,2017-05-22T17:26:47Z
0,2016-05-12T16:35:01Z,4109,[],Trilaciclib + Topotecan,2017-05-22T17:27:07Z
0,2016-03-28T18:25:25Z,3855,"[{'description': 'Triolimus is a composed of a micelle containing the drugs rapamycin, 17-AAG, and paclitaxel, which act synergistically to inhibit tumor growth (PMID: 22896668).', 'references': [{'id': 5037, 'pubMedId': 22896668, 'title': 'Antitumor activity of Triolimus: a novel multidrug-loaded micelle containing Paclitaxel, Rapamycin, and 17-AAG.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/22896668'}]}]",Triolimus,2016-03-28T18:25:25Z
0,2015-02-11T16:36:40Z,2050,"[{'description': 'Triptorelin is an analog of luteinizing-hormone-releasing hormone (LHRH), which suppresses gonadotropin secretion, leading to decreased testosterone production in males (NCI Drug dictionary).', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",Triptorelin,2015-02-11T16:36:40Z
0,2017-06-01T19:31:31Z,5835,"[{'description': 'Limited information is currently available on TRK-950 (Jun 2017).', 'references': [{'id': 275, 'pubMedId': 10, 'title': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/10'}]}]",TRK-950,2017-06-01T19:31:31Z
0,2016-02-12T02:45:45Z,3521,"[{'description': 'MSI-1436 is a small molecule allosteric inhibitor of PTP1B, which results in reduced tumor growth (PMID: 24845231).', 'references': [{'id': 4563, 'pubMedId': 24845231, 'title': 'Targeting the disordered C terminus of PTP1B with an allosteric inhibitor.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/24845231'}]}]",Trodusquemine,2016-02-18T05:37:06Z
0,2016-05-26T16:36:54Z,4139,"[{'description': 'Limited information is currently available on TRPH 011, a putative human bispecific antibody targeting vascular endothelial growth factor receptor 2 (KDR) and tyrosine kinase receptor 2 (Tie2) (May, 2016).', 'references': [{'id': 275, 'pubMedId': 10, 'title': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/10'}]}]",TRPH 011 ,2016-05-26T16:36:54Z
0,2016-06-08T19:28:54Z,4259,"[{'description': 'TRX-E-002-1 is a super-benzopyran analogue that demonstrates potent anti-proliferation activity through regulation of c-Jun and Mek signaling (PMID: 27196760).', 'references': [{'id': 5826, 'pubMedId': 27196760, 'title': 'TRX-E-002-1 Induces c-Jun-Dependent Apoptosis in Ovarian Cancer Stem Cells and Prevents Recurrence In Vivo.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/27196760'}]}]",TRX-E-002-1,2016-06-08T19:41:51Z
0,2016-02-25T19:38:31Z,3613,"[{'description': 'TRX518 is a monoclonal anti-human glucocorticoid-induced tumor necrosis factor receptor (GITR) antibody that blocks GITR signaling, leading to activation of immune response (NCI Drug Dictionary).', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",TRX518,2016-02-25T19:38:31Z
0,2014-08-29T08:56:03Z,1407,"[{'description': 'TS-1 (tegafur-gimeracil-oteracil potassium) is composed of tegafur, gimestat and otastat potassium, of which the ultimate active ingredient is 5-FU (PMID: 12066214).', 'references': [{'id': 611, 'pubMedId': 12066214, 'title': 'Oral fluoropyrimidine anticancer drug TS-1 for gastric cancer patients with peritoneal dissemination.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/12066214'}]}]",TS-1,2016-08-07T16:01:32Z
0,2014-03-12T15:53:16Z,949,"[{'description': 'Belizatinib (TSR-011) binds to ALK and TRK kinases and inhibits downstream signaling, which may result in decreased proliferation of ALK/TRK expressing tumor cells (PMID: 26753004).', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}, {'id': 8336, 'pubMedId': 26753004, 'title': 'ALK inhibitors in non-small cell lung cancer: the latest evidence and developments.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/26753004'}]}]",TSR-011,2017-03-24T17:40:30Z
0,2017-10-17T16:17:21Z,6320,"[{'description': 'TSR-042 is a humanized monoclonal antibody against PD-1 that blocks PD-1 binding to PD-L1 and PD-L2, which leads to increased IL-2 production and immune modulation (Eur J Cancer 2016 Dec; 69 (Suppl 1):S102, Abstract # 310).', 'references': [{'id': 10133, 'pubMedId': None, 'title': 'Identification and characterization of TSR-042, a novel anti-human PD-1 therapeutic antibody', 'url': 'http://www.sciencedirect.com/science/article/pii/S0959804916329021?via%3Dihub'}]}]",TSR-042,2017-10-17T16:17:21Z
0,2017-07-03T15:29:47Z,5960,"[{'description': 'TTC-352 is a partial estrogen receptor agonist that inhibits growth of ER-positive cancer cells (PMID: 25205655).', 'references': []}]",TTC-352,2017-07-06T19:28:10Z
0,2017-02-20T16:36:04Z,5338,"[{'description': 'TTI-621 (SIRPalpha-Fc) is a immune checkpoint inhibitor that binds to CD47 and blocks inhibitory signaling to macrophages, resulting in increased phagocytosis of tumor cells and potentially leading to decreased tumor growth (PMID: 27856600).', 'references': [{'id': 7888, 'pubMedId': 27856600, 'title': 'TTI-621 (SIRPαFc): A CD47-Blocking Innate Immune Checkpoint Inhibitor with Broad Antitumor Activity and Minimal Erythrocyte Binding.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/27856600'}]}]",TTI-621,2017-02-20T16:37:34Z
0,2016-02-26T17:57:29Z,3635,"[{'description': 'Tubastatin A inhibits HDAC6, which results in decreased tumor cell proliferation (PMID: 25957812).', 'references': [{'id': 4713, 'pubMedId': 25957812, 'title': 'Targeting histone deacetylase 6 mediates a dual anti-melanoma effect: Enhanced antitumor immunity and impaired cell proliferation.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/25957812'}]}]",Tubastatin A,2016-02-26T17:57:29Z
0,2014-03-12T15:53:16Z,639,"[{'description': 'Tucatinib (ARRY-380) selectivity inhibits ERBB2 (HER2), resulting in decreased proliferation and increased apoptosis in ERBB2 (HER2) expressing tumor cells (PMID: 28053022). ', 'references': [{'id': 7781, 'pubMedId': 28053022, 'title': 'Phase I Study of ONT-380, a HER2 Inhibitor, in Patients with HER2(+)-Advanced Solid Tumors, with an Expansion Cohort in HER2(+) Metastatic Breast Cancer (MBC).', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/28053022'}, {'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}, {'id': 2310, 'pubMedId': None, 'title': 'Abstract A143: ARRY-380, a selective HER2 inhibitor: From drug design to clinical evaluation.', 'url': 'http://mct.aacrjournals.org/content/10/11_Supplement/A143.short'}]}]",Tucatinib,2017-07-07T02:39:02Z
0,2016-02-25T17:46:16Z,3611,"[{'description': 'TVB-2640 is a fatty acid synthase (FASN) inhibitor that inhibits lipid metabolism in tumor cells (PMID: 26519059).', 'references': [{'id': 4702, 'pubMedId': 26519059, 'title': 'Molecular Pathways: Fatty Acid Synthase.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/26519059'}, {'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",TVB-2640,2016-05-26T09:42:28Z
0,2015-12-11T17:16:46Z,3285,"[{'description': 'TW-37 is a third-generation BH3 mimetic that inhibits BCL2, MCL1, and with lesser affinity, BCL-XL, which may result in increased tumor cell apoptosis and increased sensitivity to chemotherapeutics (PMID:  17404107).', 'references': [{'id': 4097, 'pubMedId': 17404107, 'title': 'Preclinical studies of TW-37, a new nonpeptidic small-molecule inhibitor of Bcl-2, in diffuse large cell lymphoma xenograft model reveal drug action on both Bcl-2 and Mcl-1.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/17404107'}]}]",TW-37,2015-12-11T17:16:46Z
0,2017-04-27T19:49:53Z,5586,"[{'description': 'TY-011 inhibits Aurora kinase A and B, as well as KDR (VEGFR2), resulting in inhibition growth and angiogenesis in tumors (PMID: 27887633).', 'references': [{'id': 8743, 'pubMedId': 27887633, 'title': 'Antitumor activity of TY-011 against gastric cancer by inhibiting Aurora A, Aurora B and VEGFR2 kinases.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/27887633'}]}]",TY-011,2017-04-27T19:49:53Z
