id,therapyName
5129,Entinostat + Atezolizumab
4437,Entinostat + Exemestane
6052,Entinostat + Hydroxychloroquine + Regorafenib
4255,Entinostat + Lapatinib
1542,Entinostat + Lapatinib + Trastuzumab
6114,Entinostat + Nivolumab
3354,Entinostat + Pembrolizumab
5431,Entinostat + Temozolomide
2522,Entospletinib  
3760,Entospletinib  + Idelalisib 
1455,Entrectinib
1262,Enzalutamide
5371,Enzalutamide + Abiraterone + Prednisone
2264,Enzalutamide + Everolimus
6183,Enzalutamide + Exemestane
4940,Enzalutamide + Fulvestrant
3971,Enzalutamide + G1T38
6035,Enzalutamide + GSK525762
4876,Enzalutamide + Indomethacin
3180,Enzalutamide + Leuprolide
5217,Enzalutamide + MEDI3726
2202,Enzalutamide + Metformin
3725,Enzalutamide + Paclitaxel
2666,Enzalutamide + Pembrolizumab
4882,Enzalutamide + PROSTVAC-F/TRICOM 
4884,Enzalutamide + PROSTVAC-F/TRICOM + PROSTVAC-V/TRICOM
4883,Enzalutamide + PROSTVAC-V/TRICOM
6022,Enzalutamide + Tanespimycin
2395,Enzalutamide + Tivozanib
1878,Enzalutamide + Trastuzumab
4033,Enzalutamide + ZEN003694
1682,Enzastaurin
3870,Enzastaurin + YK-4-279
2575,Epacadostat
6277,Epacadostat + INCAGN01876 + Pembrolizumab
4088,Epacadostat + Pembrolizumab
5611,EPI-506
3325,Epigallocatechin-gallate
1013,epirubicin
1087,Epirubicin + Cyclophosphamide
4310,Epirubicin + Docetaxel
2365,Epirubicin + Ifosfamide + Sorafenib
3203,Epirubicin + Valproic acid
3667,Epitinib
2929,Eplerenone
2211,EPOCH
2855,EPZ-5676
1744,EPZ004777
2663,EPZ005687
2926,EPZ011989
6072,EPZ030456
6071,EPZ031686
3916,ER2
4625,ER2 + Cisplatin
728,Eribulin
2252,Eribulin + Everolimus
3352,Eribulin + Lenvatinib
3053,Eribulin + Mifepristone
3080,Eribulin + Pembrolizumab
5870,Eribulin + POL6326
4434,Eribulin + Rebastinib
1981,Eribulin + Trastuzumab
4,Erlotinib
2473,Erlotinib + Capecitabine + Gemcitabine
1291,Erlotinib + Carboplatin
1147,Erlotinib + CC-223
1292,Erlotinib + Cisplatin
2451,Erlotinib + Cyclophosphamide + Topotecan
2474,Erlotinib + Docetaxel
4862,Erlotinib + Ethacridine
2802,Erlotinib + Ganetespib
2379,Erlotinib + Gefitinib
2381,Erlotinib + Gemcitabine
2438,Erlotinib + Gemcitabine + Vinorelbine
2127,Erlotinib + Ibuprofen
5135,Erlotinib + IRX4204
4885,Erlotinib + Ixazomib
4041,Erlotinib + Linsitinib
6310,Erlotinib + Lumretuzumab
1097,Erlotinib + MK2206
2380,Erlotinib + Momelotinib
5117,Erlotinib + NPS-1034
3071,Erlotinib + Onalespib
2382,Erlotinib + Pacritinib
2107,Erlotinib + Pembrolizumab 
1290,Erlotinib + Pemetrexed
5393,Erlotinib + PF-431396
5120,Erlotinib + PLX4720
1328,Erlotinib + Pralatrexate
1237,Erlotinib + Quinacrine
4860,Erlotinib + S63845
3361,Erlotinib + Selumetinib
2253,Erlotinib + Sirolimus
4800,Erlotinib + Sorafenib
3726,Erlotinib + Temozolomide
2436,Erlotinib + Theophylline
1265,Erlotinib + Trametinib
3793,Erythromycin + Ibrutinib + Voriconazole
1643,Estradiol
2950,Estramustine
6163,ETBX-011
3534,ETC-159
4861,Ethacridine
2661,Ethinylestradiol
1136,Etoposide
3222,Etoposide + Filgrastim + Plerixafor
2101,Etoposide + Ifosfamide
2562,Etoposide + Melphalan
5046,Etoposide + NU7441
3403,Etoposide + NVP-ADW742
3881,Etoposide + YU238259
5918,ETP-46464
5919,ETP-46464 + Radiotherapy
735,Everolimus
1145,Everolimus + AMG479
1120,Everolimus + Bevacizumab
1199,Everolimus + Denosumab
2884,Everolimus + Docetaxel
1883,Everolimus + Erlotinib
2258,Everolimus + Exemestane + LY2835219
5207,Everolimus + Fosbretabulin
2279,Everolimus + Gemcitabine
1271,Everolimus + GSK1120212
2231,Everolimus + Hydroxychloroquine
2198,Everolimus + Imatinib
1539,Everolimus + Lapatinib
1713,Everolimus + Lenvatinib
1621,Everolimus + Letrozole
4290,Everolimus + Letrozole + Metformin
1591,Everolimus + Letrozole + Trastuzumab
5102,Everolimus + Metformin
5410,Everolimus + MK-1775
5944,Everolimus + Octreotide
5505,Everolimus + Paclitaxel
1924,Everolimus + Paclitaxel + Carboplatin + Cetuximab
3958,Everolimus + Palbociclib
2261,Everolimus + Pasireotide
1806,everolimus + pazopanib
4656,Everolimus + Pimasertib
4902,Everolimus + PLX4720
5060,Everolimus + Radiotherapy
2262,Everolimus + RX-0201
1333,Everolimus + Sandostatin LAR Depot
4992,Everolimus + SCH772984
4901,Everolimus + Selumetinib
1871,Everolimus + Sonidegib
2299,Everolimus + Sorafenib
5895,Everolimus + Sunitinib
2384,Everolimus + Tacrolimus
4012,Everolimus + Talazoparib
2267,Everolimus + Tamoxifen
2269,Everolimus + Toremifene
5499,Everolimus + U0126
1317,Evofosfamide
5745,Evofosfamide + Ipilimumab
1318,Evofosfamide + Pazopanib
1320,Evofosfamide + Sorafenib
3831,Ex-527
738,Exemestane
1966,Exemestane + Everolimus
4597,Exemestane + Everolimus + Palbociclib
4141,Exemestane + Seribantumab
3612,EZN-2968
3767,F14512
3621,FABLOx
739,Famitinib
5972,Famotidine
1157,FANG vaccine
1158,FANG vaccine + Bevacizumab
4388,FANG vaccine + MEDI4736
3572,FANG vaccine + Nivolumab
3230,Farletuzumab
1777,Fasudil
4971,FAZ053
4972,FAZ053 + PDR001
3789,FdCyd + THU
4418,Fenofibrate
2731,Fenretinide
3923,Fenretinide + Vorinostat
3833,FF-21101(90Y)
1014,FF-284
2031,FGF401
2083,FH535
740,Ficlatuzumab
1959,Ficlatuzumab + Cetuximab
1955,Ficlatuzumab + Cisplatin
2169,Ficlatuzumab + Erlotinib
2172,Ficlatuzumab + Gefitinib
741,Figitumumab
2507,FIIN-01
5421,FIIN-2
1632,Filgrastim
3933,Filgrastim + Plerixafor
2644,Finasteride
3610,Fingolimod
4857,Fingolimod + Gemcitabine
3739,Fingolimod + Sorafenib
5662,FK866
5861,FKB238
2833,FL442
3862,FLLL32
5476,Floxiuridine + Panitumumab + Dexamethasone + FOLFIRI
1941,Floxuridine
3186,Floxuridine + Fluorouracil + Irinotecan
2009,Floxuridine + Veliparib
1689,Fluconazole
3261,Flucytosine
1166,Fludarabine
2307,Fludarabine + EPOCH
3633,Fludarabine + Ibrutinib
6154,Fludarabine + Ibrutinib + Pembrolizumab
2237,Fludarabine + Melphalan
4550,Fludarabine + Olaparib
1842,Fludarabine + Thiotepa + Cyclophosphamide
3169,Flumatinib
1715,Fluorouracil
1522,Fluorouracil + Bevacizumab + Capecitabine + Irinotecan + Leucovorin
1524,Fluorouracil + Bevacizumab + Capecitabine + Leucovorin + Oxaliplatin
1523,Fluorouracil + Capecitabine + Irinotecan + Leucovorin + Oxaliplatin
2000,Fluorouracil + Cetuximab
1982,Fluorouracil + Epirubicin + Cyclophosphamide
5789,Fluorouracil + Galunisertib
4532,Fluorouracil + Irinotecan + Leucovorin + MM-151
2278,Fluorouracil + Leucovorin
2498,Fluorouracil + Leucovorin + Irinotecan + Oxaliplatin + Saridegib
4970,Fluorouracil + Leucovorin + Trastuzumab
1716,fluorouracil + mitomycin
3859,Fluorouracil + OPB-31121
4643,Fluorouracil + Quinacrine + Sorafenib
6167,Fluorouracil + RU-A1
3123,Fluorouracil + Tanibirumab
6246,Fluoruracil + Leucovorin + Prexasertib
2664,Fluoxymesterone
742,Flutamide
2529,FLX925  
1315,FOLFIRI
5297,FOLFIRI + OMP-305B83
3949,FOLFIRI + SYM004
1903,FOLFIRINOX
1913,FOLTAX
743,Foretinib
4789,Foretinib + PLX4720
4071,Foretinib + Rucaparib
4072,Foretinib + Veliparib
3605,Forskolin
1186,Fosbretabulin
1528,Fostamatinib
6308,Fostamatinib + Silmitasertib
5428,Fotemustine
5429,Fotemustine + Valproic acid
2840,FPA008
2933,FPA144
3330,FRAX-1063
3331,FRAX-1063 + Docetaxel
3328,FRAX597
2707,fresolimumab
2038,Fruquintinib
4336,FT-2102
4449,FT-2102 + Azacitidine
1683,FTI-277
744,Fulvestrant
1546,Fulvestrant + BKM120
2189,Fulvestrant + Dovitinib
1589,Fulvestrant + Everolimus
1590,Fulvestrant + Everolimus + Anastrozole
4567,Fulvestrant + GDC-0032 
4357,Fulvestrant + GDC-0941
2568,Fulvestrant + Ixazomib
6070,Fulvestrant + JNJ-7706621
2316,Fulvestrant + LEE011
4189,Fulvestrant + MK2206
5705,Fulvestrant + Neratinib
3205,Fulvestrant + Palbociclib
5684,Fulvestrant + Palbociclib + Avelumab
3968,Fulvestrant + Palbociclib + GDC-0941
6285,Fulvestrant + PDR001 + Ribociclib
5975,Fulvestrant + REGN2878-DM1
5068,Fulvestrant + SAR405838
5015,Fulvestrant + Selumetinib
6327,Fulvestrant + Seribantumab
4854,Fulvestrant + THZ1
4815,FX1
3471,G-631
2616,G-749
6063,G-TPP
6064,G-TPP + Navitoclax
6065,G-TPP + Obatoclax
6067,G-TPP + Venetoclax
6066,G-TPP + WEHI-539
2991,G007-LK
6215,G007-LK + Imatinib
3970,G1T38
6207,G1T38 + G1T48
6206,G1T48
3272,G305
3273,G305 + ID-LV305
3154,GA201
3373,GA201 + Irinotecan
1508,galeterone
2409,Galunisertib
4211,Galunisertib + MEDI4736
3541,Galunisertib + Paclitaxel
2421,Galunisertib + Sorafenib
745,Ganetespib
1665,Ganetespib + Aflibercept
2190,Ganetespib + Crizotinib
1579,Ganetespib + Paclitaxel + Trastuzumab
5097,Ganetespib + Radiotherapy
2271,Ganetespib + Sirolimus
1684,Ganetespib + TAK-733
746,Ganitumab
2631,GANT58
1786,GANT61
3715,GANT61 + Doxorubicin
3716,GANT61 + Vincristine
2913,GC1118
1015,GCS-100
2051,GD2Bi-a ATC
1016,GDC-0032
4118,GDC-0032  + Letrozole
4871,GDC-0032 + Neratinib
2322,GDC-0032 + Paclitaxel
3967,GDC-0032 + Radiotherapy
5181,GDC-0077
5184,GDC-0077 + Fulvestrant
5183,GDC-0077 + Letrozole
5182,GDC-0077 + Letrozole + Palbociclib
2018,GDC-0084
5475,GDC-0152
3972,GDC-0199 + Alisertib
1637,GDC-0199 + Azacitidine
1636,GDC-0199 + Decitabine
3624,GDC-0199 + Duvelisib
3392,GDC-0199 + Ibrutinib
3472,GDC-0199 + Ibrutinib + Obinutuzumab
3636,GDC-0199 + Obinutuzumab
3937,GDC-0199 + Rituximab
3973,GDC-0199 + VX-680
5252,GDC-0326
1017,GDC-0349
2028,GDC-0425
5734,GDC-0425 + Gemcitabine
2024,GDC-0575
2113,GDC-0575 + Gemcitabine
748,GDC-0623
2150,GDC-0810
2690,GDC-0834
3639,GDC-0917
2888,GDC-0919
749,GDC-0941
4053,GDC-0941 + Binimetinib
1554,GDC-0941 + Cisplatin
1702,GDC-0941 + cobimetinib
4056,GDC-0941 + LGX818
4713,GDC-0941 + Linsitinib
4774,GDC-0941 + MS417
4446,GDC-0941 + Navitoclax
4046,GDC-0941 + NVP-AEW541
4358,GDC-0941 + PLX4720
3927,GDC-0941 + Ruxolitinib
5004,GDC-0941 + SCH772984
3024,GDC-0941 + Selumetinib
5108,GDC-0941 + Venetoclax
3070,GDC-0941 + vorinostat
750,GDC-0980
3026,GDC-0980 + PD-0325901
2149,GDC-0994
1095,GDC0879
4605,GDC0879 + GDC-0941
3398,Gedatolisib + Camptothecin
3396,Gedatolisib + Irinotecan
3379,Gedatolisib + Neratinib
4785,Gedatolisib + Paclitaxel + Carboplatin
4034,Gedatolisib + Palbociclib
6110,Gedatolisib + PF-06647020
751,Gefitinib
6228,Gefitinib + GDC-0941
5610,Gefitinib + Golvatinib
2483,Gefitinib + Imatinib
4960,Gefitinib + IPA-3
4008,Gefitinib + Linsitinib
5095,Gefitinib + Linsitinib + PHA-665752
6229,Gefitinib + LY294002
5116,Gefitinib + NPS-1034
4961,Gefitinib + Obatoclax
5616,Gefitinib + Osimertinib
2108,Gefitinib + Pembrolizumab 
4959,Gefitinib + Perifosine
5391,Gefitinib + PF-431396
5389,Gefitinib + PF-573228
5094,Gefitinib + PHA-665752
3131,Gefitinib + PLX4720
5063,Gefitinib + Savolitinib
2986,Gefitinib + Sonidegib
3892,Gefitinib + Talniflumate
4481,Gefitinib + Trametinib
3921,Gefitinib + WZ4002
4092,Geldanamycin
755,Gemcitabine
1297,Gemcitabine + Bevacizumab
1294,Gemcitabine + Bevacizumab + Carboplatin
1295,Gemcitabine + Bevacizumab + Cisplatin
1296,Gemcitabine + Bevacizumab + Oxaliplatin
1943,Gemcitabine + Carboplatin + Panitumumab
1467,Gemcitabine + Cisplatin
1742,gemcitabine + clofarabine + edelfosine
1816,Gemcitabine + Dasatinib + Erlotinib
1439,Gemcitabine + Docetaxel
1470,Gemcitabine + Docetaxel + Pazopanib
4403,Gemcitabine + GMI-1271
1269,Gemcitabine + GSK1120212
3259,Gemcitabine + Ibrutinib + Paclitaxel
2524,Gemcitabine + interferon + Mitomycin C + Valrubicin 
2970,Gemcitabine + Ipilimumab
4634,Gemcitabine + JQ1
6174,Gemcitabine + LY2603618
6168,Gemcitabine + LY2780301
4257,Gemcitabine + Masitinib
3163,Gemcitabine + MEDI4736 + nab-paclitaxel
2210,Gemcitabine + MEK162 + Oxaliplatin
6170,Gemcitabine + MK-8776
3128,Gemcitabine + Mocetinostat
6181,Gemcitabine + MU380
5940,Gemcitabine + Nab-Paclitaxel + mFOLFOX-6
4252,Gemcitabine + nab-paclitaxel + Necuparanib
6047,Gemcitabine + nab-paclitaxel + Nivolumab
4340,Gemcitabine + nab-paclitaxel + PF-04136309
2560,Gemcitabine + nab-paclitaxel + Selinexor
2497,Gemcitabine + nab-paclitaxel + Sonidegib
4412,Gemcitabine + nab-paclitaxel + Vantictumab
4342,Gemcitabine + nab-paclitaxel + VS-4718
5626,Gemcitabine + NC-6004
6340,Gemcitabine + Nimotuzumab
6297,Gemcitabine + Nivolumab
2823,Gemcitabine + ON01910
1611,Gemcitabine + Oxaliplatin + Dexamethasone
5090,Gemcitabine + Oxaliplatin + Rituximab
1478,Gemcitabine + Pazopanib
5821,Gemcitabine + Prexasertib
2566,Gemcitabine + Pri-724
4093,Gemcitabine + Radiotherapy
6205,Gemcitabine + Radiotherapy + VX-970
5545,Gemcitabine + Refametinib
2491,Gemcitabine + Regorafenib
2898,Gemcitabine + Ribociclib
5070,Gemcitabine + SRA737
5442,Gemcitabine + Tacedinaline
5148,Gemcitabine + TAK-659
1889,Gemcitabine + Trastuzumab
1592,Gemcitabine + Trastuzumab + Pertuzumab
756,Gemtuzumab ozogamicin
757,Genistein
1734,Genistein + Decitabine
2293,GF109203X
1018,GI-4000
2865,Gilteritinib
2129,girentuximab
2657,Givinostat
3576,GLA-SE
3889,GLA-SE + MART-1 antigen
3577,GLA-SE + Pembrolizumab
3904,Glabrescione B
3597,Glembatumumab vedotin
2776,GLG0778
2752,GLPG0634
6139,GLS-010
4402,GMI-1271
5666,GMX1778
3856,GNE-317
2653,GNF-4256
3407,GNF-4256 + Irinotecan + Temozolomide
1875,GNF-5837
2343,Go 6976
2290,Go 6983
3426,GO-203-2C
1019,Golvatinib
758,Gonadorelin
759,Goserelin
1548,Goserelin + MK2206
2041,GPX-150
2975,GR-MD-02
2053,GRN1005
3416,GS-493
3320,GS-5745
4736,GS-5745 + Nivolumab
5276,GS-5829
3561,GS-5829 + Exemestane
5074,GS-5829 + Fulvestrant
5277,GS-5829 + Venetoclax
1020,GS-6634
1021,GS-9820
4454,GS87
1662,GSI-18
3525,GSK-J4
6203,GSK-J4 + PKF118-310
2248,GSK1059615
760,GSK1070916
1191,GSK1120212 + Dabrafenib
1150,GSK1120212 + GSK2141795
2925,GSK126
2739,GSK1838705A
2743,GSK1904529A
763,GSK2126458
3027,GSK2126458 + Trametinib
764,GSK2141795
3374,GSK2141795 + Cisplatin
3741,GSK2194069
3962,GSK2194069 + Palbociclib
3078,GSK2256098
3898,GSK2256098 + Cisplatin
3896,GSK2256098 + Paclitaxel
3897,GSK2256098 + Topotecan
4205,GSK2256098 + Trametinib
3662,GSK2334470
6201,GSK2334470 + Idelalisib 
5936,GSK2334470 + Osimertinib
3959,GSK2334470 + Palbociclib
765,GSK2636771
4052,GSK2636771 + Binimetinib
4055,GSK2636771 + LGX818
4069,GSK2636771 + LGX818 + unspecified IGF-1R antibody
4045,GSK2636771 + NVP-AEW541
3518,GSK2636771 + Pembrolizumab
4067,GSK2636771 + unspecified IGF-1R antibody
5673,GSK2636771 + unspecified PD-1 antibody
2734,GSK2816126
3735,GSK2830371
3736,GSK2830371 + Nutlin-3
3737,GSK2830371 + RG7388
2919,GSK2849330
3014,GSK2879552 
2899,GSK3052230
5177,GSK3174998
4712,GSK3178022
4409,GSK3359609
4410,GSK3359609 + Pembrolizumab
2701,GSK343
4751,GSK343 + MK2206
4750,GSK343 + Selumetinib
766,GSK461364
1511,GSK461364 + PD0332991
784,GSK525762
5242,GSK525762 + Fulvestrant
5585,GSK525762 + Selumetinib
5507,GSK690
3073,GSK690693
5247,GTCpFE
2230,GTP-14564
2675,GTx-186
2977,GVAX colorectal cancer vaccine
2642,GVAX pancreatic cancer vaccine  
2836,GW2580
1533,GW441756
3375,GW5074
3376,GW5074 + Sorafenib
2805,GW843682X
3795,GW843682X + Vincristine
4468,GWN 323
4469,GWN 323 + PDR001
4149,GZD856
6150,H3B-6545
3289,HA14-1
3324,Harmine
4011,HD105
2902,HD125
2186,HDM201
2481,HDM201 + LEE011
4424,Hemay022
1555,HER-2/neu intracellular domain protein 
1556,HER-2/neu intracellular domain protein + Trastuzumab 
1558,HER-2/neu intracellular domain protein + Trastuzumab + Polysaccharide-K
6007,HER2 CAR-T cells
2940,HER2 sensitized T-cells
1404,HER2 Vaccine
5222,HER2-pulsed DC1 vaccine
4583,Hertuzumab-vc-MMAE
3954,hexamethylene bisacetamide
2002,HF10
2003,HF10 + Ipilimumab
6149,HF10 + Nivolumab
3762,HG-6-63-01
3647,HGS1029
2047,Histrelin acetate
6198,HKT288
3938,HLX07
4765,HM-3
2692,HM-71224
2137,HM61713
1513,HMN-214
1514,HMN-214 + PD0332991
3670,HMPL-453
5279,HMPL-523
3669,HMPL-689
4382,HO-3867
3817,HPI-1
5320,HPVSTs
5321,HPVSTs + Cyclophosphamide + Fludarabine phosphate + Nivolumab
5830,HS-10296
2457,HS-110
2472,HS-110 + Cyclophosphamide
2677,HS-345
2774,HSP990
5272,HTH-01-015
2458,Hu14.18K322A
4947,Hu5F9-G4
4955,Hu5F9-G4 + Rituximab
5864,HuMax-Axl-ADC
1316,Hydroxychloroquine
5495,Hydroxychloroquine + Itraconazole
2302,Hydroxychloroquine + Temsirolimus 
1750,Hydroxyurea
6182,Hydroxyurea + MU380 
6192,Hydroxyurea + NU6027
5953,I-BET151
5966,I-BET151 + SGC0946
3297,I-CBP112
3299,I-CBP112 + Doxorubicin
3298,I-CBP112 + JQ1
6267,IACS-010759
6138,IBI308
4429,IBR2
767,Ibritumomab
768,Ibrutinib
5151,Ibrutinib + INCB039110
4167,Ibrutinib + JNJ-64052781
3580,Ibrutinib + lenalidomide
5240,Ibrutinib + Lenalidomide + Dexamethasone
6189,Ibrutinib + Lenalidomide + Obinutuzumab + Prednisone + Venetoclax
2573,Ibrutinib + MEDI4736
5847,Ibrutinib + MOR208
3198,Ibrutinib + Nivolumab
3476,Ibrutinib + Obinutuzumab
4965,Ibrutinib + ONC201
4744,Ibrutinib + Otlertuzumab
3623,Ibrutinib + Pacritinib
1729,ibrutinib + palbociclib
2969,Ibrutinib + Plerixafor
3280,Ibrutinib + Rituximab
2185,Ibrutinib + Rituximab + Cyclophosphamide + Fludarabine
5777,Ibrutinib + Rituximab + Venetoclax
4768,Ibrutinib + Ruxolitinib
6296,Ibrutinib + Sapanisertib
4828,Ibrutinib + SD-101 + Radiotherapy
3579,Ibrutinib + Selinexor
6307,Ibrutinib + Silmitasertib
4780,Ibrutinib + SNX-5422
5149,Ibrutinib + TAK-659
2044,Ibrutinib + TGR-1202
3768,Ibrutinib + TGR-1202 + Ublituximab
6211,Ibrutinib + unspecified CTLA4 antibody
6210,Ibrutinib + unspecified PD-L1 antibody
5040,Ibrutinib + VLX1570
3504,IC87114
6213,iC9/CAR.19/IL15-Transduced CB-NK
2084,ICG-001
769,Icotinib
2453,iCRT-14
2404,iCRT-3
2452,iCRT-5
2979,Icrucumab
3271,ID-LV305
4696,ID09C3
1022,Idarubicin
4393,Idasanutlin + Obinutuzumab
5645,Idasanutlin + Obinutuzumab + Rituximab + Venetoclax
5644,Idasanutlin + Obinutuzumab + Venetoclax
5646,Idasanutlin + Rituximab + Venetoclax
1023,Idelalisib
6200,Idelalisib + MK2206
5784,Idelalisib + MOR208
1647,Idelalisib + Obinutuzumab
2326,Idelalisib + Ofatumumab
6199,Idelalisib + ONO-4059
4745,Idelalisib + Otlertuzumab + Rituximab
6145,Idelalisib + Pembrolizumab
2325,Idelalisib + Rituximab
2981,IDH305
3156,IFN-B
1441,Ifosfamide
4325,IGF-1R/AS ODN
5750,IGFBP-2 vaccine
6058,IHSF115
2963,II-B08
2990,IL-12 gene
4834,IMA950
4835,IMA950 + poly ICLC 
4258,IMAB362
2996,Imalumab
770,Imatinib
5833,Imatinib + Carboplatin + Paclitaxel
2467,Imatinib + Interferon alfa-2b 
5163,Imatinib + MK2206
4376,Imatinib + Pembrolizumab
6216,Imatinib + PKF118-310
5118,Imatinib + PLX4720
5602,Imatinib + Serdemetan
4867,Imatinib + Venetoclax
6214,Imatinib + XAV939
4897,IMC-20D7S
2980,IMC-3C5
3253,IMC-41A10 
3847,IMCgp100
3710,Imetelstat
6144,Imetelstat + Radiotherapy
2868,IMG-2005-5
3232,IMGN853
6220,Imiquimod + Pembrolizumab
4243,IMO-2125
4244,IMO-2125 + Ipilimumab
4245,IMO-2125 + Pembrolizumab
2866,IMO-8400
2056,Imprime PGG
5174,Imprime PGG + Pembrolizumab
4352,IMR-1
2759,IN-1130
1618,INC280 + Cetuximab 
2444,INC280 + Nivolumab
4492,INC280 + PDR001
6103,INC280 + Trametinib
4321,INCAGN01876
5597,INCAGN01876 + Ipilimumab
5598,INCAGN01876 + Nivolumab
5599,INCAGN01876 + Nivolumab + Ipilimumab
5831,INCAGN01949
6120,INCAGN01949 + Ipilimumab
6121,INCAGN01949 + Ipilimumab + Nivolumab
6119,INCAGN01949 + Nivolumab
3015,INCB024360 + MEDI4736
3059,INCB024360 + Nivolumab
5484,INCB024360 + Nivolumab + Gemcitabine + nab-paclitaxel
5483,INCB024360 + Nivolumab + mFOLFOX6
5485,INCB024360 + Pembrolizumab + Carboplatin + Paclitaxel
5486,INCB024360 + Pembrolizumab + Carboplatin + Pemetrexed
5487,INCB024360 + Pembrolizumab + Cyclophosphamide
776,INCB028060
1284,INCB028060 + Erlotinib
2406,INCB039110
3096,INCB039110 + INCB024360
2420,INCB039110 + INCB040093
3097,INCB039110 + INCB050465
4777,INCB039110 + Osimertinib
2021,INCB040093
2753,INCB047986
3088,INCB050465 
4224,INCB050465 + Ruxolitinib
2747,INCB052793
3696,INCB053914
2812,INCB054329
5465,INCB054329 + INCB059872
4173,INCB054828
4175,INCB054828 + Pembrolizumab
4319,INCB057643 
5464,INCB059872
5832,INCB062079
2796,INCB16562
2798,INCB20
2976,indoximod
3326,INDY
1168,Iniparib
1173,Iniparib + doxorubicin + carboplatin
1169,Iniparib + Gemcitabine + Carboplatin
1171,Iniparib + Irinotecan
1172,Iniparib + Paclitaxel
1170,Iniparib + Topotecan
2944,INO-1001
5657,INO-1001 + Radiotherapy
5807,INO-1400
5844,INO-1400 + INO-9012
5845,INO-3106
5846,INO-3106 + INO-9012
5808,INO-9012
3199,inotuzumab ozogamicin
4813,inotuzumab ozogamicin + cyclophosphamide + prednisone + rituximab + vincristine
1299,Interferon alfa-2b 
4229,Interferon alfa-2b + Fluorouracil
2468,Interferon alfa-2b + Nilotinib 
1733,interferon gamma 
5548,Interferon gamma + Paclitaxel + Pertuzumab + Trastuzumab
4975,interferon gamma + peginterferon alfa-2b
5262,Interleukin-12
5405,Intuvax
5406,Intuvax + Sunitinib
6241,INU-152
3329,IPA-3
2396,Ipafricept
4400,Ipafricept + Carboplatin + Paclitaxel
2413,Ipafricept + Sorafenib
747,Ipatasertib
5106,Ipatasertib + Navitoclax
1588,Ipatasertib + Paclitaxel
4993,Ipatasertib + SCH772984
5009,Ipatasertib + Selumetinib
4906,IPH2101
3382,IPH2201
2773,IPI-493
3363,IPI-549
779,Ipilimumab
1301,Ipilimumab + Bevacizumab
1349,Ipilimumab + Crizotinib
1348,Ipilimumab + Erlotinib
1250,Ipilimumab + Imatinib Mesylate
2992,Ipilimumab + lenalidomide
3058,Ipilimumab + MGA271
2978,Ipilimumab + nab-paclitaxel
4202,Ipilimumab + Nivolumab + Vedolizumab 
2106,Ipilimumab + Pembrolizumab 
4523,Ipilimumab + Radiotherapy
3848,Ipilimumab + SD-101
5741,Ipilumumab + Lefitolimod
5196,IRAK1/4
1074,Irinotecan
1288,Irinotecan + Alisertib
1584,Irinotecan + AZD7762
1920,Irinotecan + Cetuximab + Ramucirumab
4806,Irinotecan + Nimotuzumab
5659,Irinotecan + Niraparib
1919,Irinotecan + Oxaliplatin + Cetuximab
4138,Irinotecan + Panitumumab
5643,Irinotecan + Pembrolizumab
5633,Irinotecan + Ramucirumab
5674,Irinotecan + Reolysin
4111,Irinotecan + RG7386
4323,Irinotecan + RRx-001
2588,Irinotecan + Selinexor
2835,Irinotecan + Selumetinib
1378,Irinotecan + Talazoparib
2298,Irinotecan + Temsirolimus + Vincristine
3314,Irinotecan + Veliparib
3618,Irinotecan + Vincristine
5134,IRX4204
6147,ISA101b
6148,ISA101b + Utomilumab
6331,Isatuximab
6335,Isatuximab + REGN2810
780,ISIS 5132
1025,ISIS-13650
2536,ISIS-FGFR4Rx
5563,IsoA
5595,Isotretinoin
3702,IST5-002
6256,ISTH0047
3551,IT-901
1026,Itraconazole
1085,Itraconazole + Pemetrexed
2455,IWR-1
3733,IWR-1 + Everolimus
781,Ixabepilone
4505,Ixabepilone + Sunitinib
1263,ixabepilone + temsirolimus
1359,Ixazomib
4192,Ixazomib + JQ1
1360,Ixazomib + Vorinostat
4981,J591
2808,JANEX-1
4364,JCAR014
5980,JCAR017
782,JI-101
1918,JIB-04
4292,JMS-17-2
783,JNJ 38877605
5952,JNJ 38877605 + Panitumumab
1027,JNJ-26483327
2839,JNJ-40346527
1028,JNJ-42756493
6099,JNJ-42756493 + Fulvestrant + Palbociclib
3742,JNJ-54302833 
4491,JNJ-61186372
3614,JNJ-61610588 
5708,JNJ-64007957
4889,JNJ-64041809
4166,JNJ-64052781
2329,JNJ-7706621
3369,JNK-In-8
5048,JPH203
5049,JPH203 + Metformin
1574,JQ1
4717,JQ1 + MRK-003
5415,JQ1 + Paclitaxel
4185,JQ1 + Panobinostat
5584,JQ1 + SCH772984
6085,JQ1 + Silmitasertib
5582,JQ1 + Trametinib
5417,JQ1 + VE-821
5583,JQ1 + Vemurafenib
4630,JQ1 + Vinorelbine
4354,JQEZ5
5891,JS001
2789,JTE-052
4719,JTX-2011
4720,JTX-2011 + Nivolumab
2411,JW55
3103,JW67
3104,JW74
3341,JX-594
3293,JX06
3509,JY-3-094
2832,K-7174
4427,K-756
4428,K-756 + Gefitinib
3674,K00135
1088,K252a
2954,KB004
1699,KD018
1700,KD018 + Irinotecan
2045,KD020
5660,KDM5-C70
2858,Ketoconazole
2837,Ki20227
2611,Ki23819
2714,Ki26894
5795,KITE-585
5803,KITE-718
5802,KITE-796
