id,pubMedId,title,url
6955,22622578,Melanoma genome sequencing reveals frequent PREX2 mutations.,http://www.ncbi.nlm.nih.gov/pubmed/22622578
6956,18948947,Somatic mutations affect key pathways in lung adenocarcinoma.,http://www.ncbi.nlm.nih.gov/pubmed/18948947
6957,18559588,Somatic mutations of JAK1 and JAK3 in acute leukemias and solid cancers.,http://www.ncbi.nlm.nih.gov/pubmed/18559588
6958,24816253,Whole-genome sequencing and comprehensive molecular profiling identify new driver mutations in gastric cancer.,http://www.ncbi.nlm.nih.gov/pubmed/24816253
6959,22941189,Comprehensive genomic analysis identifies SOX2 as a frequently amplified gene in small-cell lung cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22941189
6960,22156295,Whole-exome sequencing of human pancreatic cancers and characterization of genomic instability caused by MLH1 haploinsufficiency and complete deficiency.,http://www.ncbi.nlm.nih.gov/pubmed/22156295
6961,24185509,"Exome sequencing identifies frequent inactivating mutations in BAP1, ARID1A and PBRM1 in intrahepatic cholangiocarcinomas.",http://www.ncbi.nlm.nih.gov/pubmed/24185509
6962,24755471,Colorectal cancer cell lines are representative models of the main molecular subtypes of primary cancer.,http://www.ncbi.nlm.nih.gov/pubmed/24755471
6963,25589618,Genomic analysis of metastatic cutaneous squamous cell carcinoma.,http://www.ncbi.nlm.nih.gov/pubmed/25589618
6964,23856246,The exomes of the NCI-60 panel: a genomic resource for cancer biology and systems pharmacology.,http://www.ncbi.nlm.nih.gov/pubmed/23856246
6965,,"Clinical activity of the poly(ADP-ribose) polymerase (PARP) inhibitor rucaparib in patients (pts) with high-grade ovarian carcinoma (HGOC) and a BRCA mutation (BRCAmut): Analysis of pooled data from Study 10 (parts 1, 2a, and 3) and ARIEL2 (parts 1 and 2)",http://clovisoncology.com/files/Rucaparib_RKristeleit_ESMO2016.pdf
6966,16863688,"TBC1D3, a hominoid oncoprotein, is encoded by a cluster of paralogues located on chromosome 17q12.",http://www.ncbi.nlm.nih.gov/pubmed/16863688
6967,15054085,The enigmatic protein kinase Cdelta: complex roles in cell proliferation and survival.,http://www.ncbi.nlm.nih.gov/pubmed/15054085
6968,27687302,Pathway level alterations rather than mutations in single genes predict response to HER2-targeted therapies in the neo-ALTTO trial.,http://www.ncbi.nlm.nih.gov/pubmed/27687302
6969,26811494,Genetic alterations and their clinical implications in gastric cancer peritoneal carcinomatosis revealed by whole-exome sequencing of malignant ascites.,http://www.ncbi.nlm.nih.gov/pubmed/26811494
6970,26015399,K-Ras stabilization by estrogen via PKCδ is involved in endometrial tumorigenesis.,http://www.ncbi.nlm.nih.gov/pubmed/26015399
6971,23474764,Protein kinase Cδ is required for ErbB2-driven mammary gland tumorigenesis and negatively correlates with prognosis in human breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/23474764
6972,12417016,Protein kinase C gamma (PKC gamma): function of neuron specific isotype.,http://www.ncbi.nlm.nih.gov/pubmed/12417016
6973,15028022,Characterization of expression of protein kinase C isozymes in human B-cell lymphoma: Relationship between its expression and prognosis.,http://www.ncbi.nlm.nih.gov/pubmed/15028022
6974,25252845,Single-nucleotide polymorphisms of the PRKCG gene and osteosarcoma susceptibility.,http://www.ncbi.nlm.nih.gov/pubmed/25252845
6975,27550943,A Novel Polyphenol Conjugate Sensitizes Cisplatin-Resistant Head and Neck Cancer Cells to Cisplatin via Nrf2 Inhibition.,http://www.ncbi.nlm.nih.gov/pubmed/27550943
6976,10783308,Effect of a tyrosine 155 to phenylalanine mutation of protein kinase cdelta on the proliferative and tumorigenic properties of NIH 3T3 fibroblasts.,http://www.ncbi.nlm.nih.gov/pubmed/10783308
6977,18059334,Tyrosine phosphorylation regulates nuclear translocation of PKCdelta.,http://www.ncbi.nlm.nih.gov/pubmed/18059334
6978,16828200,R659S mutation of gammaPKC is susceptible to cell death: implication of this mutation/polymorphism in the pathogenesis of retinitis pigmentosa.,http://www.ncbi.nlm.nih.gov/pubmed/16828200
6979,25810375,CDK4 Amplification Reduces Sensitivity to CDK4/6 Inhibition in Fusion-Positive Rhabdomyosarcoma.,http://www.ncbi.nlm.nih.gov/pubmed/25810375
6980,27622333,"Physiologic Expression of Sf3b1(K700E) Causes Impaired Erythropoiesis, Aberrant Splicing, and Sensitivity to Therapeutic Spliceosome Modulation.",http://www.ncbi.nlm.nih.gov/pubmed/27622333
6981,19934279,"SGX523 is an exquisitely selective, ATP-competitive inhibitor of the MET receptor tyrosine kinase with antitumor activity in vivo.",http://www.ncbi.nlm.nih.gov/pubmed/19934279
6982,26483207,c-Myc alterations confer therapeutic response and acquired resistance to c-Met inhibitors in MET-addicted cancers.,http://www.ncbi.nlm.nih.gov/pubmed/26483207
6983,12522551,Neurofibromatosis type 1 gene as a mutational target in a mismatch repair-deficient cell type.,http://www.ncbi.nlm.nih.gov/pubmed/12522551
6984,19332150,"SERPINB3, apoptosis and autoimmunity.",http://www.ncbi.nlm.nih.gov/pubmed/19332150
6985,25984243,"SERPINB3 (serpin peptidase inhibitor, clade B (ovalbumin), member 3).",http://www.ncbi.nlm.nih.gov/pubmed/25984243
6986,27668655,Recurrent SERPINB3 and SERPINB4 mutations in patients who respond to anti-CTLA4 immunotherapy.,http://www.ncbi.nlm.nih.gov/pubmed/27668655
6987,27655433,A Recurrent ERCC3 Truncating Mutation Confers Moderate Risk for Breast Cancer.,http://www.ncbi.nlm.nih.gov/pubmed/27655433
6988,25315765,Metastatic tumor evolution and organoid modeling implicate TGFBR2 as a cancer driver in diffuse gastric cancer.,http://www.ncbi.nlm.nih.gov/pubmed/25315765
6989,23103869,Pancreatic cancer genomes reveal aberrations in axon guidance pathway genes.,http://www.ncbi.nlm.nih.gov/pubmed/23103869
6990,26645726,Thoracic Myoepithelial Tumors: A Pathologic and Molecular Study of 8 Cases With Review of the Literature.,http://www.ncbi.nlm.nih.gov/pubmed/26645726
6991,22825745,Alterations of MEN1 and E-cadherin/β-catenin complex in sporadic pulmonary carcinoids.,http://www.ncbi.nlm.nih.gov/pubmed/22825745
6992,25589003,Sporadic hemangioblastomas are characterized by cryptic VHL inactivation.,http://www.ncbi.nlm.nih.gov/pubmed/25589003
6993,26124202,Wee-1 Kinase Inhibition Sensitizes High-Risk HPV+ HNSCC to Apoptosis Accompanied by Downregulation of MCl-1 and XIAP Antiapoptotic Proteins.,http://www.ncbi.nlm.nih.gov/pubmed/26124202
6994,27669459,Sustained ERK inhibition maximizes responses of BrafV600E thyroid cancers to radioiodine.,http://www.ncbi.nlm.nih.gov/pubmed/27669459
6995,26168399,Comprehensive genomic profiles of small cell lung cancer.,http://www.ncbi.nlm.nih.gov/pubmed/26168399
6996,16959974,The consensus coding sequences of human breast and colorectal cancers.,http://www.ncbi.nlm.nih.gov/pubmed/16959974
6997,22037554,Exome sequencing identifies frequent mutation of ARID1A in molecular subtypes of gastric cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22037554
6998,24121792,Whole-genome and whole-exome sequencing of bladder cancer identifies frequent alterations in genes involved in sister chromatid cohesion and segregation.,http://www.ncbi.nlm.nih.gov/pubmed/24121792
6999,21798893,The mutational landscape of head and neck squamous cell carcinoma.,http://www.ncbi.nlm.nih.gov/pubmed/21798893
7000,26494859,Potentiation of Carboplatin-Mediated DNA Damage by the Mdm2 Modulator Nutlin-3a in a Humanized Orthotopic Breast-to-Lung Metastatic Model.,http://www.ncbi.nlm.nih.gov/pubmed/26494859
7001,27637160,SERPINB3 and B4: From biochemistry to biology.,http://www.ncbi.nlm.nih.gov/pubmed/27637160
7002,27727447,A phase 2 study of the sphingosine-1-phosphate antibody sonepcizumab in patients with metastatic renal cell carcinoma.,http://www.ncbi.nlm.nih.gov/pubmed/27727447
7003,27535971,Bazedoxifene as a Novel GP130 Inhibitor for Pancreatic Cancer Therapy.,http://www.ncbi.nlm.nih.gov/pubmed/27535971
7004,25957691,Prospective derivation of a living organoid biobank of colorectal cancer patients.,http://www.ncbi.nlm.nih.gov/pubmed/25957691
7005,9079651,Blockade of transforming growth factor-beta signaling does not abrogate antiestrogen-induced growth inhibition of human breast carcinoma cells.,http://www.ncbi.nlm.nih.gov/pubmed/9079651
7006,25303977,Mutational landscape of aggressive cutaneous squamous cell carcinoma.,http://www.ncbi.nlm.nih.gov/pubmed/25303977
7007,26206338,Assessment of the In Vivo Activity of PI3K and MEK Inhibitors in Genetically Defined Models of Colorectal Cancer.,http://www.ncbi.nlm.nih.gov/pubmed/26206338
7008,21098638,Quantitative analysis of TGFBR2 mutations in Marfan-syndrome-related disorders suggests a correlation between phenotypic severity and Smad signaling activity.,http://www.ncbi.nlm.nih.gov/pubmed/21098638
7009,18781618,"Identification of 23 TGFBR2 and 6 TGFBR1 gene mutations and genotype-phenotype investigations in 457 patients with Marfan syndrome type I and II, Loeys-Dietz syndrome and related disorders.",http://www.ncbi.nlm.nih.gov/pubmed/18781618
7010,25561229,Gene mutation analysis in EGFR wild type NSCLC responsive to erlotinib: are there features to guide patient selection?,http://www.ncbi.nlm.nih.gov/pubmed/25561229
7011,25480502,Targeted next-generation sequencing in chronic lymphocytic leukemia: a high-throughput yet tailored approach will facilitate implementation in a clinical setting.,http://www.ncbi.nlm.nih.gov/pubmed/25480502
7012,22102435,Low-grade serous carcinomas of the ovary contain very few point mutations.,http://www.ncbi.nlm.nih.gov/pubmed/22102435
7013,27443518,Characterization of FN1-FGFR1 and novel FN1-FGF1 fusion genes in a large series of phosphaturic mesenchymal tumors.,http://www.ncbi.nlm.nih.gov/pubmed/27443518
7014,9315851,Random mutagenesis of the poly(ADP-ribose) polymerase catalytic domain reveals amino acids involved in polymer branching.,http://www.ncbi.nlm.nih.gov/pubmed/9315851
7015,26674132,Mismatch repair deficiency associated with complete remission to combination programmed cell death ligand immune therapy in a patient with sporadic urothelial carcinoma: immunotheranostic considerations.,http://www.ncbi.nlm.nih.gov/pubmed/26674132
7016,21156417,A new mutation in the hMSH2 gene in a Spanish Lynch syndrome family.,http://www.ncbi.nlm.nih.gov/pubmed/21156417
7017,25126449,The determinants of head and neck cancer: Unmasking the PI3K pathway mutations.,http://www.ncbi.nlm.nih.gov/pubmed/25126449
7018,22138691,Frequent mutations of genes encoding ubiquitin-mediated proteolysis pathway components in clear cell renal cell carcinoma.,http://www.ncbi.nlm.nih.gov/pubmed/22138691
7019,27512118,Trabectedin Is Active against Malignant Pleural Mesothelioma Cell and Xenograft Models and Synergizes with Chemotherapy and Bcl-2 Inhibition In Vitro.,http://www.ncbi.nlm.nih.gov/pubmed/27512118
7020,27718784,Nivolumab for Recurrent Squamous-Cell Carcinoma of the Head and Neck.,http://www.ncbi.nlm.nih.gov/pubmed/27718784
7021,23525077,Exome and whole-genome sequencing of esophageal adenocarcinoma identifies recurrent driver events and mutational complexity.,http://www.ncbi.nlm.nih.gov/pubmed/23525077
7022,25822088,Exome sequencing of hepatocellular carcinomas identifies new mutational signatures and potential therapeutic targets.,http://www.ncbi.nlm.nih.gov/pubmed/25822088
7023,22722201,The landscape of cancer genes and mutational processes in breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22722201
7024,25855536,Whole-exome sequencing of pancreatic cancer defines genetic diversity and therapeutic targets.,http://www.ncbi.nlm.nih.gov/pubmed/25855536
7025,27135926,Landscape of somatic mutations in 560 breast cancer whole-genome sequences.,http://www.ncbi.nlm.nih.gov/pubmed/27135926
7026,15926618,Spectrum of germ-line MLH1 and MSH2 mutations in Austrian patients with hereditary nonpolyposis colorectal cancer.,http://www.ncbi.nlm.nih.gov/pubmed/15926618
7027,15655560,hMSH2 is the most commonly mutated MMR gene in a cohort of Greek HNPCC patients.,http://www.ncbi.nlm.nih.gov/pubmed/15655560
7028,26390038,Pre-Clinical Development of a Humanized Anti-CD47 Antibody with Anti-Cancer Therapeutic Potential.,http://www.ncbi.nlm.nih.gov/pubmed/26390038
7029,,"A first-in-human, first-in-class phase I trial of the anti-CD47 antibody Hu5F9-G4 in patients with advanced cancers.",http://meetinglibrary.asco.org/content/162472-176
7030,25042771,The mutational burdens and evolutionary ages of early gastric cancers are comparable to those of advanced gastric cancers.,http://www.ncbi.nlm.nih.gov/pubmed/25042771
7031,27528706,Development of a RSK Inhibitor as a Novel Therapy for Triple-Negative Breast Cancer.,http://www.ncbi.nlm.nih.gov/pubmed/27528706
7032,15705904,Identification of the first specific inhibitor of p90 ribosomal S6 kinase (RSK) reveals an unexpected role for RSK in cancer cell proliferation.,http://www.ncbi.nlm.nih.gov/pubmed/15705904
7033,8384311,Mos stimulates MAP kinase in Xenopus oocytes and activates a MAP kinase kinase in vitro.,http://www.ncbi.nlm.nih.gov/pubmed/8384311
7034,27469115,SMAC Mimetic Birinapant plus Radiation Eradicates Human Head and Neck Cancers with Genomic Amplifications of Cell Death Genes FADD and BIRC2.,http://www.ncbi.nlm.nih.gov/pubmed/27469115
7035,8972231,Synergy between the Mos/mitogen-activated protein kinase pathway and loss of p53 function in transformation and chromosome instability.,http://www.ncbi.nlm.nih.gov/pubmed/8972231
7036,7588633,The Mos/MAP kinase pathway stabilizes c-Fos by phosphorylation and augments its transforming activity in NIH 3T3 cells.,http://www.ncbi.nlm.nih.gov/pubmed/7588633
7037,24215318,"The interaction between signal regulatory protein alpha (SIRPα) and CD47: structure, function, and therapeutic target.",http://www.ncbi.nlm.nih.gov/pubmed/24215318
7038,24627525,The CD47-SIRPα signalling system: its physiological roles and therapeutic application.,http://www.ncbi.nlm.nih.gov/pubmed/24627525
7039,27496136,"Single Agent and Synergistic Activity of the ""First-in-Class"" Dual PI3K/BRD4 Inhibitor SF1126 with Sorafenib in Hepatocellular Carcinoma.",http://www.ncbi.nlm.nih.gov/pubmed/27496136
7040,23355037,"An integrin-targeted, pan-isoform, phosphoinositide-3 kinase inhibitor, SF1126, has activity against multiple myeloma in vivo.",http://www.ncbi.nlm.nih.gov/pubmed/23355037
7041,27308622,Characterization of cancer-associated missense mutations in MDM2.,http://www.ncbi.nlm.nih.gov/pubmed/27308622
7042,27694802,Oligosaccharyltransferase inhibition induces senescence in RTK-driven tumor cells.,http://www.ncbi.nlm.nih.gov/pubmed/27694802
7043,27836716,"Activity and safety of brigatinib in ALK-rearranged non-small-cell lung cancer and other malignancies: a single-arm, open-label, phase 1/2 trial.",http://www.ncbi.nlm.nih.gov/pubmed/27836716
7044,27780853,The Potent ALK Inhibitor Brigatinib (AP26113) Overcomes Mechanisms of Resistance to First- and Second-Generation ALK Inhibitors in Preclinical Models.,http://www.ncbi.nlm.nih.gov/pubmed/27780853
7045,27393507,High MET amplification level as a resistance mechanism to osimertinib (AZD9291) in a patient that symptomatically responded to crizotinib treatment post-osimertinib progression.,http://www.ncbi.nlm.nih.gov/pubmed/27393507
7046,27178741,PAK1 Is a Novel Therapeutic Target in Tyrosine Kinase Inhibitor-Resistant Lung Adenocarcinoma Activated by the PI3K/AKT Signaling Regardless of EGFR Mutation.,http://www.ncbi.nlm.nih.gov/pubmed/27178741
7047,27283993,Circulating tumour DNA profiling reveals heterogeneity of EGFR inhibitor resistance mechanisms in lung cancer patients.,http://www.ncbi.nlm.nih.gov/pubmed/27283993
7048,25914548,A case of EGFR mutant lung adenocarcinoma that acquired resistance to EGFR-tyrosine kinase inhibitors with MET amplification and epithelial-to-mesenchymal transition.,http://www.ncbi.nlm.nih.gov/pubmed/25914548
7049,26187428,Emergence of RET rearrangement co-existing with activated EGFR mutation in EGFR-mutated NSCLC patients who had progressed on first- or second-generation EGFR TKI.,http://www.ncbi.nlm.nih.gov/pubmed/26187428
7050,22190405,Germline mutations in the oncogene EZH2 cause Weaver syndrome and increased human height.,http://www.ncbi.nlm.nih.gov/pubmed/22190405
7051,23613835,EZH2 mutations are related to low blast percentage in bone marrow and -7/del(7q) in de novo acute myeloid leukemia.,http://www.ncbi.nlm.nih.gov/pubmed/23613835
7052,27276561,Genomic Classification and Prognosis in Acute Myeloid Leukemia.,http://www.ncbi.nlm.nih.gov/pubmed/27276561
7053,20724984,Novel homo- and hemizygous mutations in EZH2 in myeloid malignancies.,http://www.ncbi.nlm.nih.gov/pubmed/20724984
7054,23392356,The secondary FLT3-ITD F691L mutation induces resistance to AC220 in FLT3-ITD+ AML but retains in vitro sensitivity to PKC412 and Sunitinib.,http://www.ncbi.nlm.nih.gov/pubmed/23392356
7055,27565908,De novo ALK kinase domain mutations are uncommon in kinase inhibitor-naïve ALK rearranged lung cancers.,http://www.ncbi.nlm.nih.gov/pubmed/27565908
7056,20520641,Identification of a secondary FLT3/A848P mutation in a patient with FLT3-ITD-positive blast phase CMML and response to sunitinib and sorafenib.,http://www.ncbi.nlm.nih.gov/pubmed/20520641
7057,26472108,Transient rRNA synthesis inhibition with CX-5461 is sufficient to elicit growth arrest and cell death in acute lymphoblastic leukemia cells.,http://www.ncbi.nlm.nih.gov/pubmed/26472108
7058,26437031,Integrated molecular analysis of adult T cell leukemia/lymphoma.,http://www.ncbi.nlm.nih.gov/pubmed/26437031
7059,26530882,Targeted DNA Sequencing Detects Mutations Related to Susceptibility among Familial Non-medullary Thyroid Cancer.,http://www.ncbi.nlm.nih.gov/pubmed/26530882
7060,26320869,Mutations in the Kinase Domain of the HER2/ERBB2 Gene Identified in a Wide Variety of Human Cancers.,http://www.ncbi.nlm.nih.gov/pubmed/26320869
7061,23741632,An In Silico Evaluation of Deleterious Nonsynonymous Single Nucleotide Polymorphisms in the ErbB3 Oncogene.,http://www.ncbi.nlm.nih.gov/pubmed/23741632
7062,27601554,"Phase I Study Evaluating WEE1 Inhibitor AZD1775 As Monotherapy and in Combination With Gemcitabine, Cisplatin, or Carboplatin in Patients With Advanced Solid Tumors.",http://www.ncbi.nlm.nih.gov/pubmed/27601554
7063,26884599,ATF4 induction through an atypical integrated stress response to ONC201 triggers p53-independent apoptosis in hematological malignancies.,http://www.ncbi.nlm.nih.gov/pubmed/26884599
7064,26011570,"The repertoire of somatic genetic alterations of acinic cell carcinomas of the breast: an exploratory, hypothesis-generating study.",http://www.ncbi.nlm.nih.gov/pubmed/26011570
7065,27172896,"Loss of ARID1A Activates ANXA1, which Serves as a Predictive Biomarker for Trastuzumab Resistance.",http://www.ncbi.nlm.nih.gov/pubmed/27172896
7066,26586721,"GC1118, an Anti-EGFR Antibody with a Distinct Binding Epitope and Superior Inhibitory Activity against High-Affinity EGFR Ligands.",http://www.ncbi.nlm.nih.gov/pubmed/26586721
7067,22225590,Impact of complex NOTCH1 mutations on survival in paediatric T-cell leukaemia.,http://www.ncbi.nlm.nih.gov/pubmed/22225590
7068,19794083,Prognostic implications of NOTCH1 and FBXW7 mutations in adult acute T-lymphoblastic leukemia.,http://www.ncbi.nlm.nih.gov/pubmed/19794083
7069,24686850,Genomic and molecular characterization of esophageal squamous cell carcinoma.,http://www.ncbi.nlm.nih.gov/pubmed/24686850
7070,27486174,The Dual Inhibition of RNA Pol I Transcription and PIM Kinase as a New Therapeutic Approach to Treat Advanced Prostate Cancer.,http://www.ncbi.nlm.nih.gov/pubmed/27486174
7071,26888827,The First-in-class Anti-EGFR Antibody Mixture Sym004 Overcomes Cetuximab Resistance Mediated by EGFR Extracellular Domain Mutations in Colorectal Cancer.,http://www.ncbi.nlm.nih.gov/pubmed/26888827
7072,26482041,Preclinical Efficacy of the MDM2 Inhibitor RG7112 in MDM2-Amplified and TP53 Wild-type Glioblastomas.,http://www.ncbi.nlm.nih.gov/pubmed/26482041
7073,26286987,Phylogenetic analyses of melanoma reveal complex patterns of metastatic dissemination.,http://www.ncbi.nlm.nih.gov/pubmed/26286987
7074,25749049,Multiple mechanisms of MYCN dysregulation in Wilms tumour.,http://www.ncbi.nlm.nih.gov/pubmed/25749049
7075,22158988,Whole-exome sequencing of neoplastic cysts of the pancreas reveals recurrent mutations in components of ubiquitin-dependent pathways.,http://www.ncbi.nlm.nih.gov/pubmed/22158988
7076,24997986,Whole-exome and targeted gene sequencing of gallbladder carcinoma identifies recurrent mutations in the ErbB pathway.,http://www.ncbi.nlm.nih.gov/pubmed/24997986
7077,,"Preclinical activity of MDM2 antagonist RO6839921, a pegylated prodrug for intravenous administration",http://mct.aacrjournals.org/content/14/12_Supplement_2/A156.short
7078,,Selumetinib in combination with docetaxel as second-line treatment for patients with KRAS-mutant advanced NSCLC: Results from the phase III SELECT-1 trial,http://annonc.oxfordjournals.org/content/27/suppl_6/LBA47_PR.full
7079,24156336,Potential role of Anxa1 in cancer.,http://www.ncbi.nlm.nih.gov/pubmed/24156336
7080,17215481,Annexin 1: the new face of an old molecule.,http://www.ncbi.nlm.nih.gov/pubmed/17215481
7081,21364689,Targeted therapy in GIST: in silico modeling for prediction of resistance.,http://www.ncbi.nlm.nih.gov/pubmed/21364689
7082,18488160,Molecular analysis of secondary kinase mutations in imatinib-resistant gastrointestinal stromal tumors.,http://www.ncbi.nlm.nih.gov/pubmed/18488160
7083,21653699,Cellular inhibitor of apoptosis protein-1 (cIAP1) can regulate E2F1 transcription factor-mediated control of cyclin transcription.,http://www.ncbi.nlm.nih.gov/pubmed/21653699
7084,26094954,Oncogenic activity of BIRC2 and BIRC3 mutants independent of nuclear factor-κB-activating potential.,http://www.ncbi.nlm.nih.gov/pubmed/26094954
7085,22733500,BIRC2 amplification in squamous cell carcinomas of the uterine cervix.,http://www.ncbi.nlm.nih.gov/pubmed/22733500
7086,20576468,FADD: a regulator of life and death.,http://www.ncbi.nlm.nih.gov/pubmed/20576468
7087,15520222,Absence or low expression of fas-associated protein with death domain in acute myeloid leukemia cells predicts resistance to chemotherapy and poor outcome.,http://www.ncbi.nlm.nih.gov/pubmed/15520222
7088,27626067,Testing ERBB2 p.L755S kinase domain mutation as a druggable target in a patient with advanced colorectal cancer.,http://www.ncbi.nlm.nih.gov/pubmed/27626067
7089,24379411,Molecular identification and functional characterization of the human colonic thiamine pyrophosphate transporter.,http://www.ncbi.nlm.nih.gov/pubmed/24379411
7090,21551320,Expression of Trop2 cell surface glycoprotein in normal and tumor tissues: potential implications as a cancer therapeutic target.,http://www.ncbi.nlm.nih.gov/pubmed/21551320
7091,26059528,Clinical investigation of TROP-2 as an independent biomarker and potential therapeutic target in colon cancer.,http://www.ncbi.nlm.nih.gov/pubmed/26059528
7092,26773504,TROP2 overexpression promotes proliferation and invasion of lung adenocarcinoma cells.,http://www.ncbi.nlm.nih.gov/pubmed/26773504
7093,24492008,End-binding protein 1 (EB1) up-regulation is an early event in colorectal carcinogenesis.,http://www.ncbi.nlm.nih.gov/pubmed/24492008
7094,26342024,MAPRE1 as a plasma biomarker for early-stage colorectal cancer and adenomas.,http://www.ncbi.nlm.nih.gov/pubmed/26342024
7095,27449595,Overcoming ABC transporter-mediated multidrug resistance: Molecular mechanisms and novel therapeutic drug strategies.,http://www.ncbi.nlm.nih.gov/pubmed/27449595
7096,27180306,ABC transporters as mediators of drug resistance and contributors to cancer cell biology.,http://www.ncbi.nlm.nih.gov/pubmed/27180306
7097,27697767,Lurbinectedin Inactivates the Ewing Sarcoma Oncoprotein EWS-FLI1 by Redistributing It within the Nucleus.,http://www.ncbi.nlm.nih.gov/pubmed/27697767
7098,26981247,Phase I study with ONCOS-102 for the treatment of solid tumors - an evaluation of clinical response and exploratory analyses of immune markers.,http://www.ncbi.nlm.nih.gov/pubmed/26981247
7099,14500346,BRAF mutations in colon cancer are not likely attributable to defective DNA mismatch repair.,http://www.ncbi.nlm.nih.gov/pubmed/14500346
7100,15935100,Preponderance of the oncogenic V599E and V599K mutations in B-raf kinase domain is enhanced in melanoma cutaneous/subcutaneous metastases.,http://www.ncbi.nlm.nih.gov/pubmed/15935100
7101,15331929,B-raf exon 15 mutations are common in primary melanoma resection specimens but not associated with clinical outcome.,http://www.ncbi.nlm.nih.gov/pubmed/15331929
7102,17360030,"Inverse correlation between RASSF1A hypermethylation, KRAS and BRAF mutations in cervical adenocarcinoma.",http://www.ncbi.nlm.nih.gov/pubmed/17360030
7103,21825258,Clinical features and outcome of patients with non-small-cell lung cancer harboring BRAF mutations.,http://www.ncbi.nlm.nih.gov/pubmed/21825258
7104,15837970,"Phase I trial of 177lutetium-labeled J591, a monoclonal antibody to prostate-specific membrane antigen, in patients with androgen-independent prostate cancer.",http://www.ncbi.nlm.nih.gov/pubmed/15837970
7105,19152441,High prevalence of BRAF mutation in a Brazilian cohort of patients with sporadic papillary thyroid carcinomas: correlation with more aggressive phenotype and decreased expression of iodide-metabolizing genes.,http://www.ncbi.nlm.nih.gov/pubmed/19152441
7106,23658559,Comparison of responses of human melanoma cell lines to MEK and BRAF inhibitors.,http://www.ncbi.nlm.nih.gov/pubmed/23658559
7107,15917418,BRAF and NRAS mutations are uncommon in melanomas arising in diverse internal organs.,http://www.ncbi.nlm.nih.gov/pubmed/15917418
7108,26186911,A phase II evaluation of cediranib in the treatment of recurrent or persistent endometrial cancer: An NRG Oncology/Gynecologic Oncology Group study.,http://www.ncbi.nlm.nih.gov/pubmed/26186911
7109,22842228,Exome sequencing identifies recurrent somatic RAC1 mutations in melanoma.,http://www.ncbi.nlm.nih.gov/pubmed/22842228
7110,16404419,BRAF mutations and phosphorylation status of mitogen-activated protein kinases in the development of flat and depressed-type colorectal neoplasias.,http://www.ncbi.nlm.nih.gov/pubmed/16404419
7111,15578519,BRAF mutations distinguish anorectal from cutaneous melanoma at the molecular level.,http://www.ncbi.nlm.nih.gov/pubmed/15578519
7112,16773193,The oncogenic B-raf V599E mutation occurs more frequently in melanomas at sun-protected body sites.,http://www.ncbi.nlm.nih.gov/pubmed/16773193
7113,15513360,Mutational activation of the RAS-RAF-MAPK and the Wnt pathway in small intestinal adenocarcinomas.,http://www.ncbi.nlm.nih.gov/pubmed/15513360
7114,16179870,Preponderance of the oncogenic V599E and V599K mutations in the B-raf kinase domain is enhanced in melanoma lymph node metastases.,http://www.ncbi.nlm.nih.gov/pubmed/16179870
7115,16827904,Clinical response to therapy targeted at vascular endothelial growth factor in metastatic renal cell carcinoma: impact of patient characteristics and Von Hippel-Lindau gene status.,http://www.ncbi.nlm.nih.gov/pubmed/16827904
7116,9816319,Prostate-specific membrane antigen: a novel folate hydrolase in human prostatic carcinoma cells.,http://www.ncbi.nlm.nih.gov/pubmed/9816319
7117,8570628,Prostate-specific membrane antigen is a hydrolase with substrate and pharmacologic characteristics of a neuropeptidase.,http://www.ncbi.nlm.nih.gov/pubmed/8570628
7118,16985927,Overview of prostate-specific membrane antigen.,http://www.ncbi.nlm.nih.gov/pubmed/16985927
7119,27026200,Carfilzomib Triggers Cell Death in Chronic Lymphocytic Leukemia by Inducing Proapoptotic and Endoplasmic Reticulum Stress Responses.,http://www.ncbi.nlm.nih.gov/pubmed/27026200
7120,26957312,Metformin sensitizes sorafenib to inhibit postoperative recurrence and metastasis of hepatocellular carcinoma in orthotopic mouse models.,http://www.ncbi.nlm.nih.gov/pubmed/26957312
7121,26359452,Kinome RNAi Screens Reveal Synergistic Targeting of MTOR and FGFR1 Pathways for Treatment of Lung Cancer and HNSCC.,http://www.ncbi.nlm.nih.gov/pubmed/26359452
7122,27672108,"First-in-human phase I study of copanlisib (BAY 80-6946), an intravenous pan-class I phosphatidylinositol 3-kinase inhibitor, in patients with advanced solid tumors and non-Hodgkin's lymphomas.",http://www.ncbi.nlm.nih.gov/pubmed/27672108
7123,,"EFFICACY OF A NOVEL ANTIBODY-DRUG CONJUGATE (ADC), ABT-414, AS MONOTHERAPY IN EPIDERMAL GROWTH FACTOR RECEPTOR (EGFR) AMPLIFIED (EGFRamp), RECURRENT GLIOBLASTOMA (rGBM)",http://neuro-oncology.oxfordjournals.org/content/18/suppl_6/vi2.3.abstract?sid=ef6007c0-0537-40d1-920d-fceb55d555f5
